GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1600000US4845744,4845744,"McKinney city, Texas",117577,7382
1600000US4847892,4847892,"Mesquite city, Texas",126081,8290
1600000US4848072,4848072,"Midland city, Texas",105582,3733
1600000US4848768,4848768,"Mission city, Texas",71998,8405
1600000US4848804,4848804,"Missouri City city, Texas",68871,6083
1600000US4853388,4853388,"Odessa city, Texas",94457,4275
1600000US4856000,4856000,"Pasadena city, Texas",153925,9864
1600000US4856348,4856348,"Pearland city, Texas",80843,6702
1600000US4858016,4858016,"Plano city, Texas",263663,8649
1600000US4861796,4861796,"Richardson city, Texas",100129,8542
1600000US4863500,4863500,"Round Rock city, Texas",90955,4815
1600000US4864472,4864472,"San Angelo city, Texas",91591,2251
1600000US4865000,4865000,"San Antonio city, Texas",1284332,13819
1600000US4870808,4870808,"Sugar Land city, Texas",71121,6512
1600000US4872656,4872656,"The Woodlands CDP, Texas",62134,4980
1600000US4874144,4874144,"Tyler city, Texas",91403,4551
1600000US4876000,4876000,"Waco city, Texas",114536,5502
1600000US4879000,4879000,"Wichita Falls city, Texas",99747,3253
1600000US4955980,4955980,"Ogden city, Utah",78551,5165
1600000US4957300,4957300,"Orem city, Utah",85336,6356
1600000US4962470,4962470,"Provo city, Utah",118730,6759
1600000US4965330,4965330,"St. George city, Utah",72978,3991
1600000US4967000,4967000,"Salt Lake City city, Utah",188997,9079
1600000US4967440,4967440,"Sandy city, Utah",94709,7496
1600000US4982950,4982950,"West Jordan city, Utah",100245,7290
1600000US4983470,4983470,"West Valley City city, Utah",124193,7617
1600000US5101000,5101000,"Alexandria city, Virginia",140024,*****
1600000US5103000,5103000,"Arlington CDP, Virginia",204568,*****
1600000US5116000,5116000,"Chesapeake city, Virginia",219154,*****
1600000US5135000,5135000,"Hampton city, Virginia",146439,*****
1600000US5147672,5147672,"Lynchburg city, Virginia",69335,2842
1600000US5156000,5156000,"Newport News city, Virginia",179153,*****
1600000US5157000,5157000,"Norfolk city, Virginia",235747,*****
1600000US5164000,5164000,"Portsmouth city, Virginia",101967,*****
1600000US5167000,5167000,"Richmond city, Virginia",200123,*****
1600000US5168000,5168000,"Roanoke city, Virginia",92600,*****
1600000US5176432,5176432,"Suffolk city, Virginia",81332,*****
1600000US5182000,5182000,"Virginia Beach city, Virginia",434743,*****
1600000US5305210,5305210,"Bellevue city, Washington",120246,6905
1600000US5305280,5305280,"Bellingham city, Washington",78893,5243
1600000US5322640,5322640,"Everett city, Washington",103729,7203
1600000US5323515,5323515,"Federal Way city, Washington",84903,6623
1600000US5335415,5335415,"Kent city, Washington",94295,8529
1600000US5363000,5363000,"Seattle city, Washington",577231,13343
1600000US5367000,5367000,"Spokane city, Washington",210447,7120
1600000US5367167,5367167,"Spokane Valley city, Washington",86885,5970
1600000US5370000,5370000,"Tacoma city, Washington",190817,7998
1600000US5374060,5374060,"Vancouver city, Washington",156253,6601
1600000US5380010,5380010,"Yakima city, Washington",82116,6512
1600000US5502375,5502375,"Appleton city, Wisconsin",72673,3763
1600000US5531000,5531000,"Green Bay city, Wisconsin",100503,3767
1600000US5539225,5539225,"Kenosha city, Wisconsin",98550,4692
1600000US5548000,5548000,"Madison city, Wisconsin",222725,6320
1600000US5553000,5553000,"Milwaukee city, Wisconsin",582207,8176
1600000US5566000,5566000,"Racine city, Wisconsin",76396,4122
1600000US5584250,5584250,"Waukesha city, Wisconsin",67560,4855
