GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23
3100000US19180,19180,"Danville, IL Metro Area",40614,1334,22008,1075,18606,1167,24277,1836,29310,2502,20249,1630,24079,1883,14253,1323,9826,1258,1.9,1.1,1.9,1.7,1.8,1.4,3.6,1.9,1.8,2.1,6.1,3.0,26.4,3.5,20.1,5.3,35.6,7.1,25.4,3.4,24.6,4.7,26.6,5.6,20.5,3.8,23.4,4.6,16.1,5.5,13.0,2.7,15.7,4.3,9.0,3.7,3.9,1.4,5.6,2.1,1.4,1.3,3.8,1.7,4.4,2.3,2.9,2.4,1.6,0.9,2.4,1.5,0.5,0.9,(X),(X),35662,3299,26556,1994,37504,2430,41372,3817,31892,2430,27336,2163,33507,3794,22444,1879,18488,3397,19433,3893,15487,11319,23793,3752,28299,4917,18384,5517,31020,1466,40900,2797,21935,3191,46422,6087,53371,13604,42258,13054,52241,9115,70400,6794,39713,16884,11.8,(X),(X),(X),(X),(X)
3100000US19260,19260,"Danville, VA Metro Area",52436,2330,26304,1255,26132,1695,22311,1821,29788,3102,18868,1844,27617,2103,14975,1234,12642,1341,3.1,1.8,3.3,2.7,2.8,2.2,5.5,2.1,4.5,2.1,6.6,3.6,26.7,3.7,17.8,4.6,37.3,6.2,22.0,3.6,23.3,5.8,20.5,4.7,21.7,3.5,25.4,4.4,17.4,5.2,11.6,2.9,11.4,3.8,11.8,4.2,2.8,1.2,4.6,2.2,0.7,0.9,3.5,1.5,4.6,2.4,2.2,1.9,3.1,1.4,5.1,2.4,0.7,0.9,(X),(X),36122,5099,26562,3360,37446,2033,42683,3037,31242,2367,26232,2236,32213,2819,21187,1257,16653,2395,16940,4491,16271,2772,22180,3333,28991,2695,16383,1632,29105,3425,40899,1251,22410,2738,37738,4792,52293,14337,32736,5032,42844,11651,61779,10752,39821,4522,15.1,(X),(X),(X),(X),(X)
3100000US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",212786,3425,113013,2061,99773,2393,25777,768,31434,863,19630,1576,115520,3759,70179,2899,45341,2329,1.6,0.6,1.2,0.6,2.3,1.0,5.3,1.3,3.2,1.0,8.6,2.8,17.3,1.8,14.2,2.3,22.2,2.7,22.2,1.9,20.0,2.4,25.5,2.9,21.9,1.9,21.6,2.4,22.3,3.2,13.1,1.4,14.9,1.8,10.5,2.1,4.9,0.9,6.6,1.4,2.4,0.9,7.8,1.1,10.5,1.6,3.7,1.3,5.8,1.1,7.9,1.5,2.5,1.0,(X),(X),41597,1047,31527,1013,45818,1557,51721,2198,36681,1646,30709,630,37319,1895,24172,1273,17838,4719,22435,4957,13463,2105,25659,1333,31760,1319,16735,1278,30142,1612,35927,3806,25037,1672,40117,2637,51523,2372,32805,2393,53928,2512,66865,11512,41665,5982,14.7,(X),(X),(X),(X),(X)
3100000US19380,19380,"Dayton, OH Metro Area",459663,4715,236190,2758,223473,3804,27118,576,33689,1180,21213,665,256673,5975,148725,4002,107948,4053,1.9,0.5,1.6,0.5,2.3,0.8,4.6,0.7,3.5,0.8,6.1,1.3,15.8,1.1,11.3,1.6,22.0,1.9,19.7,1.1,17.2,1.4,23.2,1.9,21.7,1.3,21.7,1.6,21.8,2.1,15.6,1.2,18.2,1.6,12.0,1.6,5.4,0.7,6.1,0.8,4.6,1.1,8.0,0.8,10.2,1.3,5.0,1.1,7.2,0.6,10.2,1.0,3.1,0.8,(X),(X),45484,1382,32737,1235,49104,1132,56287,1768,39208,1402,32487,763,40948,974,25901,839,17149,1916,22588,4452,10618,1740,27506,1459,33344,1777,20999,876,30766,903,39110,2989,24983,1228,42371,1749,56409,4393,35317,2220,61973,1860,76997,4342,51462,3480,9.7,(X),(X),(X),(X),(X)
3100000US19460,19460,"Decatur, AL Metro Area",77368,1994,42879,1410,34489,1636,24763,1731,30923,1380,18678,2025,47969,2450,28921,1816,19048,1584,2.2,1.1,1.1,0.7,3.9,2.7,9.3,2.1,5.3,1.8,15.3,4.5,21.2,2.7,16.4,3.7,28.4,4.6,19.0,2.6,19.2,3.2,18.9,4.4,20.6,3.0,23.6,3.6,16.1,4.2,11.0,2.4,12.1,2.8,9.3,3.6,6.1,1.8,7.7,3.1,3.8,2.9,7.0,1.6,9.6,2.5,3.0,1.5,3.5,0.9,5.0,1.5,1.2,1.1,(X),(X),39337,3036,25928,2131,40948,1769,46986,2548,31779,2167,28375,2490,35038,2998,21146,2156,20079,1952,20474,2851,19107,4265,21604,2895,30700,2915,15676,1379,31013,3407,40487,3868,23137,3035,43564,7252,53865,16705,31760,3773,52600,6243,58491,19210,50360,4413,15.4,(X),(X),(X),(X),(X)
3100000US19500,19500,"Decatur, IL Metro Area",58453,1650,30453,1019,28000,1110,28912,1819,37157,3617,20618,2335,34344,1781,19734,1500,14610,1234,1.9,1.3,2.0,1.7,1.8,1.4,5.4,1.8,1.6,1.5,10.6,3.7,13.1,3.5,11.3,4.3,15.4,4.1,21.5,3.6,15.8,4.6,29.1,6.3,21.6,3.1,21.6,4.4,21.6,5.6,16.2,3.2,20.2,4.3,10.8,4.5,5.5,1.6,6.0,2.1,4.8,2.6,9.3,1.9,13.2,3.0,4.1,1.8,5.5,1.7,8.2,2.9,1.8,1.2,(X),(X),47125,4963,32561,2302,52369,5054,62982,8560,38033,3187,32891,1878,42368,4110,26112,3220,18538,5593,25708,10817,11333,8013,27423,3509,36175,5938,16470,3062,32195,2978,41999,3722,26261,3146,55162,5805,66347,9492,40428,5039,56304,7332,70562,9244,43812,9172,13.0,(X),(X),(X),(X),(X)
3100000US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",254167,5170,133229,3446,120938,3579,25476,680,29920,1876,21391,1030,143172,5264,83050,3995,60122,3393,2.0,0.7,1.1,0.8,3.3,1.2,6.4,1.5,4.4,1.3,9.1,2.6,19.8,2.0,16.4,2.4,24.4,3.2,23.5,1.8,22.6,2.4,24.7,2.9,21.6,2.3,22.3,3.2,20.8,3.1,12.4,1.6,14.5,2.3,9.5,2.0,4.9,1.1,5.7,1.6,3.6,1.1,4.5,0.9,6.1,1.4,2.2,1.0,5.0,1.0,6.9,1.6,2.4,1.1,(X),(X),37298,2082,29420,1400,45147,3064,51380,4624,36537,2444,28579,1432,33616,2142,24303,1403,17397,2375,19958,4999,14655,2559,26319,764,31283,1429,20085,1886,27945,2037,33909,1786,24996,1796,37429,2205,46148,8457,32334,3043,47670,5121,59167,12920,42715,2174,15.6,(X),(X),(X),(X),(X)
3100000US19740,19740,"Denver-Aurora, CO Metro Area",1449739,9127,788411,5680,661328,6910,33075,580,38347,911,27844,774,857556,12149,511794,8489,345762,7648,2.3,0.4,2.2,0.5,2.4,0.5,4.2,0.5,3.7,0.5,4.9,0.7,12.3,0.8,10.9,0.9,14.5,1.2,15.8,0.7,13.4,0.9,19.3,1.1,23.1,0.8,21.8,1.1,25.0,1.1,14.6,0.5,14.5,0.6,14.6,1.0,6.6,0.4,7.0,0.5,6.1,0.7,9.6,0.5,11.3,0.6,7.1,0.7,11.6,0.5,15.3,0.8,6.1,0.6,(X),(X),48170,1020,39536,1054,58128,898,65420,1382,47334,878,37353,419,43214,932,31594,472,19638,1388,23550,1633,15133,1739,30477,657,34231,1279,24400,948,36450,650,42507,1284,30816,820,48878,1661,61852,1792,39944,1506,60961,965,72526,4336,50436,1559,11.6,(X),(X),(X),(X),(X)
3100000US19780,19780,"Des Moines-West Des Moines, IA Metro Area",329287,3232,170583,2200,158704,2519,31697,575,36827,952,26670,999,195674,3319,110464,3101,85210,2572,1.0,0.4,0.8,0.4,1.3,0.8,3.2,0.6,2.6,0.8,3.8,1.0,13.0,1.3,10.0,1.5,17.0,2.1,19.4,1.4,16.1,1.7,23.7,2.3,24.8,1.4,24.1,1.9,25.8,2.1,16.9,1.2,17.6,1.6,16.0,1.6,5.9,0.8,7.5,1.3,3.9,0.8,8.3,0.9,10.6,1.5,5.3,1.0,7.4,0.8,10.7,1.1,3.3,0.7,(X),(X),46599,1269,36567,903,53254,1699,61025,2462,43179,1645,36078,677,41620,827,31056,877,19030,1645,22820,2705,15216,5527,29732,1674,33646,1693,24122,1437,34681,1423,41264,1320,28286,2078,45929,1689,59063,4569,38584,1617,56985,3314,76103,8319,47289,5378,11.6,(X),(X),(X),(X),(X)
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",2305379,12354,1210524,6837,1094855,10033,30872,310,40462,520,24060,601,1256497,13345,741757,9338,514740,8817,1.9,0.2,1.4,0.3,2.6,0.4,3.6,0.3,3.3,0.4,4.1,0.4,12.6,0.6,9.8,0.7,16.8,0.9,15.5,0.5,11.7,0.6,20.9,0.9,19.7,0.5,17.1,0.7,23.3,1.0,15.8,0.6,16.7,0.8,14.6,0.7,8.0,0.4,9.3,0.5,6.1,0.5,11.8,0.4,15.0,0.6,7.1,0.5,11.1,0.4,15.7,0.6,4.5,0.4,(X),(X),55031,1120,37619,781,58594,764,67982,1140,45067,709,36593,446,47244,748,28213,562,18939,977,23246,1196,13557,1329,26991,459,34202,1787,21026,543,34916,917,46078,881,27516,682,51919,703,68726,2331,40151,1264,71080,712,84516,1851,59241,2547,13.6,(X),(X),(X),(X),(X)
3100000US20020,20020,"Dothan, AL Metro Area",68333,1631,36525,1076,31808,1124,22827,1256,29308,2143,18009,1741,43073,1733,25002,1319,18071,1113,2.5,1.4,2.0,1.3,3.1,2.5,9.5,1.9,6.5,2.0,13.6,3.5,23.7,2.5,18.7,2.9,30.7,4.3,20.9,2.3,18.7,2.9,24.0,4.1,18.6,2.4,18.6,3.2,18.6,3.3,10.6,1.8,13.7,2.4,6.3,2.0,4.4,1.1,6.3,1.7,1.7,1.6,5.9,1.4,9.3,2.2,1.3,0.9,3.9,0.9,6.3,1.5,0.6,0.3,(X),(X),37354,2813,25754,1409,39795,1567,47440,2115,29219,1415,26976,1283,34062,2248,21137,1322,16812,1681,21411,2882,11343,1484,22531,1934,29514,2018,16849,1740,29819,2064,37763,3103,22420,2215,42787,5626,65467,8253,31508,6247,47483,3997,65226,14566,43508,2229,17.0,(X),(X),(X),(X),(X)
3100000US20100,20100,"Dover, DE Metro Area",79484,2229,40844,1192,38640,1803,30638,1417,35850,1495,23456,2176,47165,2195,28007,1517,19158,1587,0.9,0.6,0.4,0.6,1.7,1.4,3.6,1.6,2.7,1.5,4.9,3.1,14.7,3.0,11.8,3.6,19.1,4.7,20.9,3.0,19.7,4.2,22.6,4.3,26.6,3.1,26.9,4.7,26.1,5.0,16.0,2.7,16.9,3.8,14.7,4.3,6.3,1.5,7.8,2.4,4.2,2.1,5.9,1.7,7.3,2.4,3.8,1.8,5.0,1.6,6.4,2.4,2.9,1.9,(X),(X),41183,2188,35639,2159,45972,2414,50080,3573,39968,2394,35359,1838,40365,2281,29182,2678,20776,4243,29748,8962,12957,4346,28999,3947,35721,3983,20947,2857,36194,1386,40903,4289,29767,2857,41628,2138,50369,3890,39527,4722,59250,11201,78212,16926,51218,5120,12.8,(X),(X),(X),(X),(X)
3100000US20220,20220,"Dubuque, IA Metro Area",53277,1362,27513,819,25764,1088,25612,1579,32177,1713,19453,1907,30980,1392,18562,987,12418,1082,2.6,1.8,2.3,2.0,3.1,2.3,3.9,1.8,2.0,1.3,6.7,4.1,22.5,3.6,17.7,4.6,29.8,5.2,23.2,3.6,18.6,4.4,29.9,5.8,22.6,3.3,26.4,4.5,16.9,4.5,11.8,2.6,15.1,3.5,6.9,3.2,5.1,1.4,6.4,2.2,3.1,2.1,2.7,1.1,3.7,1.6,1.3,1.2,5.6,1.6,7.8,2.4,2.3,1.8,(X),(X),40523,2186,27984,2980,42543,2754,48497,3835,33642,3846,30071,2013,36715,2318,22698,1828,18538,3448,21662,8488,15699,10165,25641,1870,32053,3478,19414,3237,27377,2411,35049,3333,22810,3000,35129,5059,42484,10148,30909,3533,50848,5406,55878,8535,43167,7700,9.9,(X),(X),(X),(X),(X)
3100000US20260,20260,"Duluth, MN-WI Metro Area",158885,2758,83038,1722,75847,1895,24142,1273,30619,1030,19809,984,76305,2634,44398,1991,31907,1750,2.6,0.7,2.3,0.9,3.0,1.3,4.2,0.9,3.6,1.2,5.1,1.5,17.5,1.8,12.2,2.0,24.9,3.0,19.9,2.1,15.2,2.5,26.3,3.0,24.2,2.2,25.7,2.8,22.1,2.8,15.6,2.0,20.4,2.7,9.0,1.9,5.5,1.0,6.6,1.5,3.9,1.4,5.6,1.1,6.9,1.5,3.7,1.2,4.9,0.9,7.1,1.5,1.9,0.8,(X),(X),43547,2673,30650,1264,46480,2032,53571,3196,36613,1581,31024,783,38299,2382,24524,1188,12529,2332,14304,4286,8473,3936,23545,2174,30570,1292,17792,2252,30238,1515,39578,2351,23392,1546,43471,2799,51900,2601,34135,2471,52064,3207,51686,6726,52443,3725,13.1,(X),(X),(X),(X),(X)
3100000US20500,20500,"Durham, NC Metro Area",279954,4219,139608,3122,140346,2866,26718,795,27466,1524,25847,1230,154827,4851,86262,3310,68565,3580,1.5,0.5,1.6,0.8,1.4,0.8,4.7,1.2,5.4,1.8,3.9,1.3,17.5,1.9,18.6,2.8,16.0,2.6,19.3,1.6,18.5,2.2,20.4,2.9,20.0,1.6,17.8,2.3,22.8,2.8,12.5,1.3,12.0,1.8,13.1,2.3,4.4,0.9,3.9,0.9,5.1,1.4,9.1,1.1,7.9,1.4,10.5,1.7,10.9,1.4,14.3,2.0,6.7,1.5,(X),(X),40342,1761,40038,2627,55757,2419,60107,3395,50285,3071,32435,1147,33824,2344,31693,1213,16989,2357,19680,3069,12064,2772,24939,1642,24330,1943,25484,1932,31045,1179,34601,3569,28444,1597,41871,1915,46926,4725,38367,2710,55008,5646,77763,9651,47779,2988,11.9,(X),(X),(X),(X),(X)
3100000US20740,20740,"Eau Claire, WI Metro Area",95174,2185,49320,1504,45854,1563,23670,1311,29715,3552,19667,3409,48739,2342,29332,1432,19407,1594,2.8,0.9,2.6,1.1,3.1,1.2,4.8,1.7,3.7,1.4,6.4,3.0,18.2,2.1,12.2,2.8,27.3,4.2,21.3,2.9,18.3,3.4,25.9,4.0,26.9,2.7,29.2,3.6,23.3,3.9,12.5,2.1,15.1,3.0,8.6,2.6,2.9,0.8,3.1,1.0,2.5,1.3,5.1,1.2,7.8,2.0,1.1,0.8,5.5,1.7,8.0,2.4,1.7,1.4,(X),(X),40541,1600,29085,2199,45148,4215,52452,6209,34110,3166,29314,2148,36441,1588,23889,1349,21390,3208,23906,8348,11901,9072,24976,1588,28443,4896,20355,4150,28977,2288,37898,2688,23308,1881,36122,2711,46712,7303,28355,2850,51850,6277,60579,6210,45084,5336,12.1,(X),(X),(X),(X),(X)
3100000US20940,20940,"El Centro, CA Metro Area",64552,2418,36140,1742,28412,1857,20931,1429,23803,4061,17297,2269,32147,2616,19688,1976,12459,1678,2.1,1.4,2.4,1.8,1.6,1.6,8.6,3.5,6.1,4.0,12.5,5.3,20.7,3.3,20.0,4.5,21.7,6.2,20.4,3.9,16.6,4.9,26.5,7.2,16.3,3.6,16.0,3.9,16.8,6.9,14.2,3.1,16.0,4.4,11.3,4.7,5.4,2.3,6.9,3.2,2.9,2.3,6.6,2.6,7.9,3.7,4.4,3.0,5.8,1.8,8.0,2.9,2.3,2.1,(X),(X),40633,7898,30909,1531,44281,3806,49306,5502,36341,3917,26340,1622,30416,4269,21381,2821,16201,1281,17499,2789,13170,4386,24936,6709,30011,8839,16922,6053,31889,2899,43853,10035,26163,3830,41850,6686,41909,16275,41787,7204,70161,15518,68799,20122,74512,25390,12.6,(X),(X),(X),(X),(X)
3100000US21060,21060,"Elizabethtown, KY Metro Area",57412,2236,31026,1552,26386,1467,26159,2106,33230,4184,21033,1356,36287,2415,20780,1603,15507,1490,2.0,1.1,0.7,0.7,3.8,2.5,4.5,1.6,2.4,1.5,7.3,3.4,26.4,4.7,20.6,5.6,34.1,7.0,18.3,3.8,17.5,5.2,19.4,4.4,21.8,4.0,24.4,5.9,18.3,5.4,13.3,2.9,15.6,4.2,10.2,4.1,3.7,1.4,4.6,2.2,2.5,1.9,5.0,1.6,6.4,2.4,3.1,1.9,5.0,1.8,7.7,3.0,1.4,1.0,(X),(X),42457,4648,27146,3839,43683,2854,51479,4415,33236,2774,29888,2405,39654,4830,22358,1704,17427,6126,20056,6801,9637,20755,22359,1970,31333,5922,19962,1904,29442,2744,35329,8952,22975,3282,50599,4371,60716,16533,32083,9205,51867,4742,60559,12363,46538,11164,9.9,(X),(X),(X),(X),(X)
3100000US21140,21140,"Elkhart-Goshen, IN Metro Area",108570,2536,60019,1461,48551,2058,26411,841,34173,1798,19815,1864,63558,3152,39916,1981,23642,2303,0.5,0.3,0.4,0.4,0.7,0.6,3.3,1.2,1.8,1.3,5.9,2.7,21.8,3.1,15.9,3.6,31.7,5.7,24.9,3.3,20.4,3.8,32.6,6.3,23.5,3.1,27.3,4.4,16.9,3.7,12.6,2.2,15.1,3.0,8.3,2.5,3.8,1.2,5.3,1.7,1.2,0.8,3.8,1.0,5.4,1.5,1.1,0.9,5.8,1.3,8.4,2.0,1.5,1.2,(X),(X),40386,1537,27115,1579,44943,2986,52769,4544,31731,1593,30151,1322,37962,2475,22048,1728,25947,3128,31056,3491,20262,3854,27015,1893,36166,1689,21198,2324,30850,1948,39262,3468,20616,3238,34844,7498,45131,7297,29031,4239,51630,7417,58604,17777,43562,18575,10.8,(X),(X),(X),(X),(X)
3100000US21300,21300,"Elmira, NY Metro Area",44573,1976,22414,1143,22159,1192,24356,2546,30454,2659,19185,2728,24713,1666,14301,1198,10412,1024,1.5,0.9,1.2,1.2,2.0,1.9,5.5,2.4,6.3,3.0,4.4,3.4,21.7,3.9,16.5,4.5,28.8,7.0,21.0,4.0,17.8,4.4,25.4,6.3,18.0,3.1,18.3,4.3,17.6,4.1,13.3,2.9,16.4,4.1,9.1,4.7,4.5,1.7,6.2,2.4,2.3,2.2,6.5,2.6,8.2,3.9,4.0,3.6,8.0,3.0,9.1,3.3,6.5,4.2,(X),(X),41680,4798,30768,1891,47580,5353,53530,8906,39407,4605,29043,2676,35904,3514,22672,2900,17330,13812,26635,11542,14738,2761,23611,3033,30757,2534,16508,3599,25513,2232,31192,5644,22224,2537,53305,5940,53146,4354,53929,20501,50382,9678,58997,24366,48977,6761,10.3,(X),(X),(X),(X),(X)
3100000US21340,21340,"El Paso, TX Metro Area",329816,5619,182548,3075,147268,4221,20211,652,23226,1416,15759,669,184019,6041,113115,3799,70904,3649,4.5,0.9,3.3,1.0,6.5,1.6,11.8,1.3,9.9,1.6,14.9,1.8,25.4,1.7,25.1,2.1,26.0,2.8,17.6,1.5,16.3,2.1,19.5,2.4,18.5,1.6,19.0,2.0,17.7,2.2,10.4,1.2,12.0,1.6,7.8,1.6,3.4,0.7,3.6,0.8,3.0,1.1,4.2,0.8,5.3,1.1,2.5,0.8,4.2,0.9,5.6,1.2,2.0,1.0,(X),(X),31901,1253,26230,1302,38471,1531,42430,2200,32155,1329,24218,1096,28879,1874,20013,1408,12874,884,16138,788,9900,788,19860,1181,22477,1657,15134,1627,26712,1318,33543,2497,21153,1212,41864,1004,45296,3327,40567,1072,52595,3857,61529,5961,45078,3831,10.7,(X),(X),(X),(X),(X)
3100000US21500,21500,"Erie, PA Metro Area",151553,2757,80195,1906,71358,2209,24122,1139,30699,934,19100,1702,79897,2924,46656,1845,33241,2369,2.5,0.7,1.9,0.7,3.3,1.7,4.3,1.1,3.6,1.4,5.2,1.7,21.7,2.4,16.1,2.4,29.7,3.9,21.1,2.5,17.8,2.9,25.7,3.6,22.7,2.1,24.3,2.7,20.6,2.9,12.9,1.4,17.3,2.1,6.8,1.8,5.3,1.1,5.7,1.4,4.7,1.9,4.5,1.1,6.2,1.5,2.0,1.1,5.1,1.0,7.3,1.5,2.0,1.0,(X),(X),40278,1869,30096,1424,43897,1833,50457,2725,34689,1874,30185,731,36022,1099,23483,1295,14811,4538,16308,7627,11775,7903,24953,1195,31614,1160,17791,1486,29625,1664,38348,4322,23845,2612,36126,1952,45000,6398,30694,1870,51862,7242,64017,3889,42140,5255,14.4,(X),(X),(X),(X),(X)
3100000US21660,21660,"Eugene-Springfield, OR Metro Area",191961,3475,101570,2466,90391,2280,24979,912,30764,1429,19673,1494,94917,4343,58226,2914,36691,2491,2.3,0.8,2.5,1.1,2.2,1.0,4.1,1.0,2.2,1.1,7.0,2.0,17.4,2.3,13.5,2.6,23.7,3.7,22.9,2.7,19.4,3.3,28.4,4.0,24.0,2.4,25.6,3.4,21.3,3.2,13.9,1.9,17.4,2.7,8.5,1.9,5.4,1.1,6.6,1.5,3.4,1.3,5.3,1.0,6.7,1.6,3.1,1.2,4.7,1.1,6.1,1.6,2.4,1.0,(X),(X),41289,1261,30823,988,45649,2798,51022,3577,37122,2564,30139,1103,35891,1573,24021,1402,20493,3125,26494,6898,15462,2469,28782,2652,34434,3896,21639,3391,28652,2190,33960,2940,23592,2121,31745,2804,42172,5317,25983,2930,40233,3096,49978,6169,36502,3758,17.7,(X),(X),(X),(X),(X)
3100000US21780,21780,"Evansville, IN-KY Metro Area",194941,3231,101422,2316,93519,2285,26944,1157,35057,1628,20636,1008,114552,3627,65573,2495,48979,2367,1.2,0.5,1.0,0.6,1.4,0.7,3.8,0.9,2.4,1.0,5.6,1.5,19.8,1.8,12.7,2.1,29.4,2.9,20.8,2.0,15.9,2.5,27.4,3.3,22.7,2.1,24.8,3.1,19.9,2.6,12.8,1.5,16.4,2.2,7.9,1.6,5.9,1.0,8.1,1.5,3.0,1.2,7.0,1.2,10.0,2.0,3.1,1.1,5.9,1.0,8.6,1.5,2.3,0.9,(X),(X),44938,2019,30304,886,47852,2181,57139,3446,35420,1660,31591,828,40950,1443,24242,1319,20701,2848,23197,2956,15304,3808,26479,1219,36005,1752,20325,1535,31466,1163,41288,3320,25702,2070,43022,4290,55835,6989,31487,1516,52428,6213,68558,7716,43087,7401,12.2,(X),(X),(X),(X),(X)
3100000US21820,21820,"Fairbanks, AK Metro Area",59851,1481,34890,1353,24961,1226,30588,1394,34899,4068,25326,3018,32061,2378,21108,1718,10953,1376,1.6,0.9,1.8,1.4,1.3,1.1,4.9,2.0,3.7,2.5,7.2,3.9,17.6,3.2,19.4,4.2,14.2,5.7,18.0,3.5,16.4,4.0,21.0,6.4,20.7,3.6,17.1,3.5,27.7,6.8,14.1,3.4,14.2,3.6,13.8,6.1,8.9,3.2,9.7,3.6,7.4,5.9,8.6,2.4,10.8,3.3,4.3,2.8,5.5,1.6,6.8,2.1,3.0,2.1,(X),(X),41697,3359,37401,3417,48285,2387,51631,3332,41838,3336,38181,3415,45436,4304,31598,1981,19777,9525,20507,13811,18051,10460,32808,6008,35561,12793,25099,12003,37890,3436,43878,4653,31498,2335,47633,8164,56267,19720,38090,9291,60765,6480,65438,5212,40039,13900,10.3,(X),(X),(X),(X),(X)
3100000US22020,22020,"Fargo, ND-MN Metro Area",124615,1869,66592,1400,58023,1585,24342,1254,29470,2321,20742,969,66725,2697,39363,1805,27362,1731,1.1,0.5,0.7,0.4,1.7,1.1,4.6,1.2,3.5,1.5,6.1,2.3,20.0,2.4,16.3,2.9,25.4,4.3,22.7,2.4,19.1,2.8,27.9,3.6,21.1,2.5,22.9,2.9,18.5,3.3,14.0,2.0,15.3,2.6,12.0,2.5,4.3,1.0,5.2,1.5,2.9,1.3,5.5,1.4,6.6,1.9,3.8,1.6,6.8,1.4,10.3,2.1,1.8,0.8,(X),(X),40921,1892,30846,1054,47711,2306,55263,3588,36847,1743,31665,815,37415,2555,26948,1732,12713,3305,12232,8027,13249,6834,23620,1647,28768,4004,19357,2647,29662,1638,36314,1824,23985,1419,38013,3576,49271,3598,31800,1573,50939,5404,57384,14066,48514,7980,8.3,(X),(X),(X),(X),(X)
3100000US22140,22140,"Farmington, NM Metro Area",59175,2489,31772,1593,27403,2109,26011,2783,32675,5848,18603,3502,36972,2917,20642,1731,16330,2209,4.2,2.6,4.1,3.6,4.2,3.9,7.6,3.8,0.8,0.8,16.3,8.3,19.9,3.8,16.8,4.8,23.7,6.3,17.2,3.7,13.9,3.6,21.4,7.5,20.0,4.0,22.7,5.6,16.6,5.5,12.9,3.3,14.5,4.3,10.8,5.4,6.2,1.9,8.6,2.9,3.0,2.1,7.2,2.3,10.4,3.5,3.2,2.1,4.8,1.6,8.1,2.8,0.6,0.7,(X),(X),42813,4883,28814,2803,43618,3117,52405,3871,32510,3283,30329,2030,40578,2710,22009,3439,17206,7871,23271,6459,14463,6350,25690,5076,31996,8403,18419,5175,33100,5392,44968,4708,21136,6589,45284,2944,51064,7649,43253,6576,46792,9336,62232,30197,40763,15974,18.7,(X),(X),(X),(X),(X)
