GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1600000US4159000,4159000,"Portland city, Oregon",648121,1583
1600000US4164900,4164900,"Salem city, Oregon",169790,44
1600000US4202000,4202000,"Allentown city, Pennsylvania",121278,43
1600000US4206088,4206088,"Bethlehem city, Pennsylvania",76469,3517
1600000US4224000,4224000,"Erie city, Pennsylvania",97369,21
1600000US4260000,4260000,"Philadelphia city, Pennsylvania",1580863,*****
1600000US4261000,4261000,"Pittsburgh city, Pennsylvania",302414,37
1600000US4263624,4263624,"Reading city, Pennsylvania",88418,34
1600000US4269000,4269000,"Scranton city, Pennsylvania",77597,35
1600000US4419180,4419180,"Cranston city, Rhode Island",81192,42
1600000US4454640,4454640,"Pawtucket city, Rhode Island",72006,31
1600000US4459000,4459000,"Providence city, Rhode Island",180388,29
1600000US4474300,4474300,"Warwick city, Rhode Island",80873,20
1600000US4513330,4513330,"Charleston city, South Carolina",139906,2801
1600000US4516000,4516000,"Columbia city, South Carolina",133578,899
1600000US4530850,4530850,"Greenville city, South Carolina",68223,31
1600000US4548535,4548535,"Mount Pleasant town, South Carolina",86668,22
1600000US4550875,4550875,"North Charleston city, South Carolina",112742,3407
1600000US4561405,4561405,"Rock Hill city, South Carolina",73064,33
1600000US4652980,4652980,"Rapid City city, South Dakota",74418,25
1600000US4659020,4659020,"Sioux Falls city, South Dakota",176898,47
1600000US4714000,4714000,"Chattanooga city, Tennessee",179130,41
1600000US4715160,4715160,"Clarksville city, Tennessee",153210,29
1600000US4727740,4727740,"Franklin city, Tennessee",78311,43
1600000US4737640,4737640,"Jackson city, Tennessee",66856,37
1600000US4738320,4738320,"Johnson City city, Tennessee",65816,801
1600000US4740000,4740000,"Knoxville city, Tennessee",187344,32
1600000US4748000,4748000,"Memphis city, Tennessee",652231,47
1600000US4751560,4751560,"Murfreesboro city, Tennessee",136372,32
1600000US4752006,4752006,"Nashville-Davidson metropolitan government (balance), Tennessee",665967,3574
1600000US4801000,4801000,"Abilene city, Texas",123304,3247
1600000US4801924,4801924,"Allen city, Texas",100679,34
1600000US4803000,4803000,"Amarillo city, Texas",200558,2070
1600000US4804000,4804000,"Arlington city, Texas",396407,71
1600000US4804462,4804462,"Atascocita CDP, Texas",84443,8869
1600000US4805000,4805000,"Austin city, Texas",950714,58
1600000US4806128,4806128,"Baytown city, Texas",77862,2173
1600000US4807000,4807000,"Beaumont city, Texas",119126,48
1600000US4810768,4810768,"Brownsville city, Texas",183292,42
1600000US4810912,4810912,"Bryan city, Texas",84029,38
1600000US4813024,4813024,"Carrollton city, Texas",135709,43
1600000US4813552,4813552,"Cedar Park city, Texas",75238,2812
1600000US4815976,4815976,"College Station city, Texas",113563,28
1600000US4816432,4816432,"Conroe city, Texas",84379,28
1600000US4817000,4817000,"Corpus Christi city, Texas",325600,31
1600000US4819000,4819000,"Dallas city, Texas",1341103,156
1600000US4819972,4819972,"Denton city, Texas",136266,28
1600000US4822660,4822660,"Edinburg city, Texas",90271,36
1600000US4824000,4824000,"El Paso city, Texas",683583,40
1600000US4826232,4826232,"Flower Mound town, Texas",76592,262
1600000US4827000,4827000,"Fort Worth city, Texas",876060,3155
1600000US4827684,4827684,"Frisco city, Texas",177281,45
1600000US4829000,4829000,"Garland city, Texas",237607,144
1600000US4829336,4829336,"Georgetown city, Texas",70696,39
1600000US4830464,4830464,"Grand Prairie city, Texas",193812,49
1600000US4832372,4832372,"Harlingen city, Texas",65462,29
1600000US4835000,4835000,"Houston city, Texas",2313230,3285
1600000US4837000,4837000,"Irving city, Texas",240369,41
1600000US4839148,4839148,"Killeen city, Texas",145484,36
1600000US4841464,4841464,"Laredo city, Texas",261935,3305
1600000US4841980,4841980,"League City city, Texas",105105,1015
1600000US4842508,4842508,"Lewisville city, Texas",106656,1585
1600000US4843888,4843888,"Longview city, Texas",83081,1264
1600000US4845000,4845000,"Lubbock city, Texas",253887,29
1600000US4845384,4845384,"McAllen city, Texas",142699,30
1600000US4845744,4845744,"McKinney city, Texas",181330,40
1600000US4846452,4846452,"Mansfield city, Texas",69007,1136
1600000US4847892,4847892,"Mesquite city, Texas",143822,36
1600000US4848072,4848072,"Midland city, Texas",136090,23
1600000US4848768,4848768,"Mission city, Texas",84428,30
1600000US4848804,4848804,"Missouri City city, Texas",72519,2803
1600000US4850820,4850820,"New Braunfels city, Texas",82306,3431
1600000US4852356,4852356,"North Richland Hills city, Texas",70446,30
1600000US4853388,4853388,"Odessa city, Texas",117105,1422
1600000US4856000,4856000,"Pasadena city, Texas",153533,52
1600000US4856348,4856348,"Pearland city, Texas",125198,4759
1600000US4857200,4857200,"Pharr city, Texas",79491,25
1600000US4858016,4858016,"Plano city, Texas",285312,948
1600000US4861796,4861796,"Richardson city, Texas",116783,41
1600000US4863500,4863500,"Round Rock city, Texas",123560,1128
1600000US4864472,4864472,"San Angelo city, Texas",94940,3556
1600000US4865000,4865000,"San Antonio city, Texas",1511913,67
1600000US4870808,4870808,"Sugar Land city, Texas",88488,32
1600000US4872176,4872176,"Temple city, Texas",74494,40
1600000US4872656,4872656,"The Woodlands CDP, Texas",115097,9666
1600000US4874144,4874144,"Tyler city, Texas",104998,38
1600000US4875428,4875428,"Victoria city, Texas",67102,24
1600000US4876000,4876000,"Waco city, Texas",136437,36
1600000US4879000,4879000,"Wichita Falls city, Texas",104745,23
1600000US4943660,4943660,"Layton city, Utah",76694,29
1600000US4955980,4955980,"Ogden city, Utah",87037,32
1600000US4957300,4957300,"Orem city, Utah",97840,29
1600000US4962470,4962470,"Provo city, Utah",117331,31
1600000US4965330,4965330,"St. George city, Utah",84390,52
1600000US4967000,4967000,"Salt Lake City city, Utah",200538,36
1600000US4967440,4967440,"Sandy city, Utah",96146,34
1600000US4970850,4970850,"South Jordan city, Utah",70953,30
1600000US4982950,4982950,"West Jordan city, Utah",113921,68
1600000US4983470,4983470,"West Valley City city, Utah",136166,41
1600000US5101000,5101000,"Alexandria city, Virginia",160035,*****
1600000US5103000,5103000,"Arlington CDP, Virginia",234965,*****
1600000US5114440,5114440,"Centreville CDP, Virginia",78355,7110
1600000US5116000,5116000,"Chesapeake city, Virginia",240397,*****
1600000US5121088,5121088,"Dale City CDP, Virginia",70223,8424
1600000US5135000,5135000,"Hampton city, Virginia",134669,*****
1600000US5147672,5147672,"Lynchburg city, Virginia",80995,*****
1600000US5156000,5156000,"Newport News city, Virginia",179388,*****
1600000US5157000,5157000,"Norfolk city, Virginia",244703,*****
1600000US5164000,5164000,"Portsmouth city, Virginia",94572,*****
1600000US5167000,5167000,"Richmond city, Virginia",227032,*****
1600000US5168000,5168000,"Roanoke city, Virginia",99837,*****
1600000US5176432,5176432,"Suffolk city, Virginia",90237,*****
1600000US5182000,5182000,"Virginia Beach city, Virginia",450435,*****
1600000US5303180,5303180,"Auburn city, Washington",79619,2056
1600000US5305210,5305210,"Bellevue city, Washington",144459,65
1600000US5305280,5305280,"Bellingham city, Washington",89044,27
1600000US5322640,5322640,"Everett city, Washington",110086,40
1600000US5323515,5323515,"Federal Way city, Washington",96691,33
1600000US5335275,5335275,"Kennewick city, Washington",81601,32
1600000US5335415,5335415,"Kent city, Washington",128463,46
1600000US5335940,5335940,"Kirkland city, Washington",88630,30
1600000US5343955,5343955,"Marysville city, Washington",68859,32
1600000US5353545,5353545,"Pasco city, Washington",67205,4500
1600000US5357745,5357745,"Renton city, Washington",101372,38
1600000US5363000,5363000,"Seattle city, Washington",724764,86
1600000US5367000,5367000,"Spokane city, Washington",217096,45
1600000US5367167,5367167,"Spokane Valley city, Washington",97858,40
1600000US5370000,5370000,"Tacoma city, Washington",213426,48
1600000US5374060,5374060,"Vancouver city, Washington",175661,49
1600000US5380010,5380010,"Yakima city, Washington",93669,33
1600000US5502375,5502375,"Appleton city, Wisconsin",73984,1695
1600000US5522300,5522300,"Eau Claire city, Wisconsin",69835,1105
1600000US5531000,5531000,"Green Bay city, Wisconsin",105114,24
1600000US5539225,5539225,"Kenosha city, Wisconsin",99875,23
1600000US5548000,5548000,"Madison city, Wisconsin",255239,89
1600000US5553000,5553000,"Milwaukee city, Wisconsin",595365,60
1600000US5560500,5560500,"Oshkosh city, Wisconsin",66668,25
1600000US5566000,5566000,"Racine city, Wisconsin",77555,50
1600000US5584250,5584250,"Waukesha city, Wisconsin",72483,32
