GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Agriculture, forestry, fishing and hunting, and mining:","Margin of Error; Agriculture, forestry, fishing and hunting, and mining:","Estimate; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting","Margin of Error; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting","Estimate; Agriculture, forestry, fishing and hunting, and mining: - Mining","Margin of Error; Agriculture, forestry, fishing and hunting, and mining: - Mining",Estimate; Construction,Margin of Error; Construction,Estimate; Manufacturing,Margin of Error; Manufacturing,Estimate; Wholesale trade,Margin of Error; Wholesale trade,Estimate; Retail trade,Margin of Error; Retail trade,"Estimate; Transportation and warehousing, and utilities:","Margin of Error; Transportation and warehousing, and utilities:","Estimate; Transportation and warehousing, and utilities: - Transportation and warehousing","Margin of Error; Transportation and warehousing, and utilities: - Transportation and warehousing","Estimate; Transportation and warehousing, and utilities: - Utilities","Margin of Error; Transportation and warehousing, and utilities: - Utilities",Estimate; Information,Margin of Error; Information,"Estimate; Finance and insurance, and real estate and rental and leasing:","Margin of Error; Finance and insurance, and real estate and rental and leasing:","Estimate; Finance and insurance, and real estate and rental and leasing: - Finance and insurance","Margin of Error; Finance and insurance, and real estate and rental and leasing: - Finance and insurance","Estimate; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing","Margin of Error; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing","Estimate; Professional, scientific, and management, and administrative and waste management services:","Margin of Error; Professional, scientific, and management, and administrative and waste management services:","Estimate; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services","Margin of Error; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services","Estimate; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises","Margin of Error; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises","Estimate; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services","Margin of Error; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services","Estimate; Educational services, and health care and social assistance:","Margin of Error; Educational services, and health care and social assistance:","Estimate; Educational services, and health care and social assistance: - Educational services","Margin of Error; Educational services, and health care and social assistance: - Educational services","Estimate; Educational services, and health care and social assistance: - Health care and social assistance","Margin of Error; Educational services, and health care and social assistance: - Health care and social assistance","Estimate; Arts, entertainment, and recreation, and accommodation and food services:","Margin of Error; Arts, entertainment, and recreation, and accommodation and food services:","Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation","Margin of Error; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation","Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services","Margin of Error; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services",Estimate; Other services except public administration,Margin of Error; Other services except public administration,Estimate; Public administration,Margin of Error; Public administration
1600000US1919000,1919000,"Davenport city, Iowa",32440,2447,40943,959,40943,959,-,**,40374,8996,40857,3244,33387,7843,29002,1748,36330,8687,35511,4763,93135,52492,30040,5530,33605,7861,34639,11690,32490,29827,32625,4695,34848,5901,-,**,31822,18903,30572,5338,32255,14884,27037,6441,26182,3390,24819,9117,26994,4641,31246,5350,53105,7183
1600000US1921000,1921000,"Des Moines city, Iowa",35786,1346,-,**,-,**,-,**,37316,8545,37729,7452,30784,4686,30701,5339,42368,7213,41312,9034,60358,8869,36726,9108,39096,3922,40041,3696,32412,16320,40910,3497,42388,9552,29244,70074,36297,11026,34574,2292,37404,3393,32566,3647,23844,2246,42997,27352,21447,4574,29826,5377,50825,13788
1600000US1938595,1938595,"Iowa City city, Iowa",42356,3425,-,**,-,**,-,**,58489,38337,52189,10544,26038,38108,27425,10834,47917,55156,48772,67087,-,**,43763,13285,45571,25333,33267,21833,48870,18299,39683,19588,55107,26275,-,**,26999,22648,45852,3739,45220,5001,50095,10516,21081,4649,28636,7940,19429,10218,31469,15198,56559,11286
1600000US1973335,1973335,"Sioux City city, Iowa",31513,1241,32361,37964,32361,37964,-,**,21991,16697,32150,6580,40528,3799,30414,4488,44106,6487,43094,8894,52067,7473,29935,27904,27235,5182,26089,4732,34899,30858,40369,17475,41783,12927,-,**,30230,52929,31784,2695,35721,2739,30919,4465,17382,6868,24201,2201,16221,1113,27284,3793,41639,12850
1600000US1982425,1982425,"Waterloo city, Iowa",33589,4049,-,**,-,**,-,**,45377,16476,35813,5397,32752,10699,25378,9679,31477,35954,31094,60328,32188,33871,44818,19668,35833,13251,36208,14087,32112,27139,40712,23121,48116,14777,-,**,32203,36238,31454,5316,39348,19073,28064,3969,25283,7595,25776,24175,22004,12200,20704,16701,42311,8777
1600000US2036000,2036000,"Kansas City city, Kansas",32279,2111,45026,60943,-,**,-,**,28585,7431,31520,2155,40913,1979,22107,3673,46667,7175,46663,6796,60030,58679,41453,25833,29970,3763,30711,3721,22209,24378,25520,6567,42408,12182,"100,000+",***,21528,5661,35075,4297,31122,6183,35964,3783,19586,10786,30000,14335,17039,10894,29643,13204,50417,12183
1600000US2038900,2038900,"Lawrence city, Kansas",36310,3140,-,**,-,**,-,**,38490,7495,31443,7175,66923,10247,22031,11009,46568,15506,53485,9990,40079,20954,41215,4632,41699,10473,57741,32865,36196,13370,36887,9063,45882,33946,-,**,29454,7482,37122,5736,35296,7242,39642,3936,22143,10627,47208,176621,21276,7554,36806,5030,56763,10572
1600000US2052575,2052575,"Olathe city, Kansas",46740,3791,"100,000+",***,-,**,"100,000+",***,43068,17306,45485,9381,61020,22875,32042,15329,58494,8754,52083,10498,66023,9309,71520,7642,53401,7736,60150,6976,24879,8514,58047,9384,65864,16344,75100,77883,32257,10665,39662,3729,39131,3635,40199,6064,22365,3325,19480,17520,23465,5650,35741,5511,56230,10381
1600000US2053775,2053775,"Overland Park city, Kansas",51292,2473,-,**,-,**,-,**,35824,11384,52354,11002,81169,24666,32658,6762,55306,14047,52031,14075,64133,30172,63121,6314,60127,10374,64852,18645,50497,13480,65794,6115,65278,5723,"100,000+",***,57220,42684,50309,8346,44882,9238,51278,9608,31815,10400,50051,35615,28502,10364,33220,5855,61050,6211
1600000US2071000,2071000,"Topeka city, Kansas",32470,1706,65353,80464,31722,90396,-,**,28995,5061,35653,5054,29365,4811,25216,6140,50004,10509,50439,9480,43588,19040,39326,4793,38446,5662,42388,7341,25068,11217,40369,9065,46110,10130,39345,35042,33040,5297,32059,3313,39255,7956,29625,1954,26827,6768,38470,11417,25782,9045,22469,3342,32265,6555
1600000US2079000,2079000,"Wichita city, Kansas",37032,1223,42897,38761,-,**,41818,23280,28821,2222,50038,3454,40800,7316,28395,6394,38151,7097,35884,7282,60762,12583,31992,4593,36072,9940,40356,9178,26724,19210,34618,4580,46613,4456,51540,112770,25763,2906,36502,3059,43158,3230,32253,4203,21111,2066,26022,6341,19897,2522,32488,6133,40539,4683
1600000US2146027,2146027,"Lexington-Fayette urban county, Kentucky",37324,1431,26703,17740,25247,20713,37325,41348,37926,4267,43224,5749,45493,10360,27295,2146,41743,6533,37469,7975,57236,20867,47144,7526,36771,6895,41517,4627,31069,3149,40109,5174,44091,7773,73868,86225,32944,12284,36730,3775,37007,3846,36306,7155,26916,5476,35281,22068,26727,5536,32995,5093,39076,2107
1600000US2148006,2148006,"Louisville/Jefferson County metro government (balance), Kentucky",36005,1044,20901,29592,11875,21146,-,**,37535,6710,41916,1732,43354,4284,30874,1792,40445,4286,39573,4653,65813,12765,40465,5742,40565,3640,42173,3452,32180,4117,40169,3751,49613,3916,48083,23765,25614,2649,33975,1946,41125,4767,32390,1696,25497,2893,26049,4257,25169,4973,30286,2576,41116,1987
1600000US2205000,2205000,"Baton Rouge city, Louisiana",32400,2341,62399,17366,-,**,62399,17366,36173,7033,47379,6813,55098,29759,22298,6653,27237,3292,26887,3243,40166,24388,32111,9343,38882,9680,39874,8202,23689,21938,44733,3985,45795,4555,"100,000+",***,28732,9836,33646,5920,36935,5526,27351,12118,19049,5584,30819,32916,17907,4854,25006,9309,38134,5806
1600000US2239475,2239475,"Kenner city, Louisiana",35142,3753,-,**,-,**,-,**,29955,12294,50805,12187,76350,48407,32328,7093,38284,42800,31599,17777,71520,28338,53233,23791,45016,10344,45637,4773,28750,18167,65469,16506,72015,21448,"100,000+",***,34969,14551,27742,10229,35301,11424,26482,8815,25242,5338,50969,111134,25105,8868,17440,17626,37045,11662
1600000US2240735,2240735,"Lafayette city, Louisiana",36070,2334,55524,10288,-,**,55777,10849,29245,7665,50830,20179,51432,22578,23909,7018,44598,7619,44119,6240,52313,69143,40347,18993,37349,9210,36828,23790,40329,16697,56250,20451,71932,34919,39948,46177,31021,34495,35634,4691,32347,8036,36838,8875,21921,3766,37646,36703,21763,3670,26916,13488,24421,20878
1600000US2241155,2241155,"Lake Charles city, Louisiana",31332,2594,-,**,-,**,-,**,42626,18147,61220,12034,38230,14193,30460,11758,49680,27045,39973,30736,80136,42535,35883,10475,50241,40057,63050,60415,50045,59377,46867,33815,56142,9663,-,**,21005,6615,24898,2790,40603,16400,23844,4660,31863,11889,32412,8547,30208,30605,17231,7449,31340,5467
1600000US2250115,2250115,"Metairie CDP, Louisiana",40686,1740,46639,42049,-,**,"100,000+",***,37538,8494,48089,7718,41198,21269,32498,6194,61060,4539,61632,5957,48581,29021,48255,31171,41090,6669,41880,9189,37488,10423,48450,13983,60404,14839,-,**,31652,5817,40812,8396,41843,10208,38859,11891,32292,3643,37331,7406,28895,9962,24453,15405,52070,29533
1600000US2255000,2255000,"New Orleans city, Louisiana",35227,2395,61258,30953,-,**,60198,23141,26454,11809,44467,12378,41211,26315,20581,1454,36715,4484,37032,5188,31316,16142,28750,28495,40888,10942,46739,5952,26846,12760,45097,5789,60976,14914,-,**,26082,7112,38147,2914,38299,2424,37717,8313,21439,3627,24809,7302,20644,4265,30267,4961,42500,7657
1600000US2270000,2270000,"Shreveport city, Louisiana",32336,3123,62112,17762,-,**,62226,19564,27147,8968,49333,3028,46827,10209,23957,1642,43535,25584,45883,12115,24264,10287,35192,29646,30989,7779,33750,16553,24952,7238,50862,9425,62677,13546,-,**,45055,14983,35037,6194,38710,4880,31304,7584,21589,1035,27979,8887,20837,2746,28717,6721,38173,10895
1600000US2404000,2404000,"Baltimore city, Maryland",36422,924,44625,11449,47571,7322,32125,67885,33950,2700,33985,2790,41273,5292,27976,2935,43031,6994,43732,8423,41471,13971,51066,4908,36296,2552,39327,4491,30785,3259,46015,4044,51854,5005,"100,000+",***,32353,5370,35543,1856,41007,5622,32485,2579,24459,3897,32754,16330,23618,2856,31935,2114,41522,5516
1600000US2419125,2419125,"Columbia CDP, Maryland",64171,4920,-,**,-,**,-,**,52671,35283,74747,30504,61486,16773,38814,7882,65050,58109,36929,35346,"100,000+",***,66087,16465,60633,11947,63709,22379,51444,15582,76210,7760,87347,17086,"100,000+",***,36253,5244,57056,9243,57256,13454,56883,13150,31224,6009,41447,26322,30981,5020,42156,14195,83773,8076
1600000US2472450,2472450,"Silver Spring CDP, Maryland",50095,7384,"100,000+",***,-,**,"100,000+",***,29112,4032,50145,18664,25584,8512,19617,9132,33750,33208,32266,6618,"100,000+",***,92383,28061,52697,11531,73310,48777,51105,17236,59332,6575,62498,14539,-,**,24668,14180,41870,5454,56212,16233,34609,11570,41296,18617,62644,43223,34197,19511,38829,13750,82826,13198
1600000US2507000,2507000,"Boston city, Massachusetts",46042,1345,17978,6991,17978,6991,-,**,50375,9663,57762,13072,51681,36408,37619,3401,49037,4723,45754,5938,64068,4427,57256,10316,54831,5189,58854,4730,41900,5879,55443,8307,65841,8091,-,**,31765,2600,43933,2941,44761,5944,43504,3541,26769,3439,39731,11197,25930,2915,31981,4990,58176,7970
1600000US2509000,2509000,"Brockton city, Massachusetts",40230,2287,-,**,-,**,-,**,57143,20117,32243,4708,51100,17181,28574,5568,41784,9637,41098,9115,65327,37721,31427,12612,45270,2580,45975,1429,37551,10599,45580,8866,51250,3981,-,**,27236,12050,39638,5362,47195,13420,38180,5793,22358,13817,-,**,22066,11148,35657,9237,61543,11916
1600000US2511000,2511000,"Cambridge city, Massachusetts",52185,4590,-,**,-,**,-,**,56389,26137,87539,23424,80955,80199,36701,16176,35991,45632,37476,55524,-,**,62594,30934,62298,32640,73494,35553,31809,31163,76433,10527,76082,11099,84306,103993,51449,43514,44397,6141,41322,3723,49782,4600,31039,1043,37646,8477,30737,2319,35281,14917,52109,12889
1600000US2523000,2523000,"Fall River city, Massachusetts",32395,2055,-,**,-,**,-,**,33544,5464,29420,3065,47344,13074,29641,4885,47035,10527,50284,18285,46550,6096,29595,39286,32178,11169,32715,14618,30920,24293,30881,2921,31564,4611,-,**,30214,7769,33638,3947,33114,6414,33750,6499,19929,6367,21453,131781,18750,5922,19394,15997,50972,6757
1600000US2524960,2524960,"Framingham CDP, Massachusetts",51673,5053,-,**,-,**,-,**,28241,6221,72821,22959,75442,12781,37436,10415,52246,11695,44868,7760,56676,69554,80197,24124,60868,12535,61495,6267,37159,11551,69261,25691,87126,9218,-,**,36675,28631,50287,14907,42192,9735,60839,19600,30925,32124,52563,21009,23616,25196,36620,11601,50656,8070
1600000US2534550,2534550,"Lawrence city, Massachusetts",30417,2951,14221,8285,14221,8285,-,**,34060,7236,30866,3253,39187,22022,23651,2108,34616,15067,34616,15067,-,**,36118,1015,51602,24996,51133,43846,55357,32561,25704,11887,38125,20591,-,**,22201,11299,33005,3748,40015,14113,30681,4352,20892,1230,22280,16239,20724,1567,35708,22369,49525,15446
1600000US2537000,2537000,"Lowell city, Massachusetts",41066,1901,19577,70914,-,**,-,**,32824,11356,41578,6160,26130,9887,33986,16074,45275,6043,45307,10650,45159,331,38246,17656,43875,11371,41335,8223,50819,15454,48313,8758,56413,10289,-,**,31163,14939,46517,8513,51285,8525,45068,9917,30170,23065,31505,19519,14283,20570,25137,7969,51188,27008
1600000US2537490,2537490,"Lynn city, Massachusetts",38071,3472,-,**,-,**,-,**,41632,10173,36104,5669,40132,9489,40691,6350,40183,8713,38079,11285,41899,14535,31135,6230,43173,5105,45444,3425,38838,3918,45700,14062,62517,35315,-,**,37134,4474,37862,5555,50246,4040,29841,8557,23364,5891,-,**,22946,7254,28014,6851,52687,13347
1600000US2545000,2545000,"New Bedford city, Massachusetts",33189,1759,31793,25729,31793,25729,-,**,37763,6613,26329,6980,31569,5292,32071,5435,39667,19129,38306,18924,48634,30976,30858,24999,33846,2927,32718,7292,43354,10678,32568,8875,60068,39108,27596,244,29073,17073,35486,6173,43207,8588,33213,7062,21678,12179,41276,30925,21250,12585,40119,25135,57022,21673
1600000US2545560,2545560,"Newton city, Massachusetts",65743,8172,-,**,-,**,-,**,80614,38430,90859,20450,36682,7438,51999,13307,44046,66690,42895,49999,"100,000+",***,96240,74289,78268,32130,77934,40438,78913,46872,66117,36246,85963,33031,-,**,40921,15225,68246,14975,68696,26442,68161,18945,40196,28225,49741,20603,23692,16304,34091,19863,67547,28180
1600000US2555745,2555745,"Quincy city, Massachusetts",46813,3807,-,**,-,**,-,**,61019,40556,34093,5323,79251,31908,35912,12888,57120,7348,57754,14737,56796,53828,53786,14389,51744,14462,52155,15706,45102,35858,53103,5476,57775,7657,-,**,39344,14314,41973,3859,49833,20864,37497,4961,22399,8470,31681,23626,21496,3417,30853,7109,74985,18542
1600000US2562535,2562535,"Somerville city, Massachusetts",40379,3697,52306,6747,-,**,-,**,36141,19007,32377,12153,36888,1871,32580,11372,40089,15913,32296,15106,65871,11589,50566,21120,47985,5218,47990,7497,47982,17728,54384,13212,62388,10734,-,**,37212,8799,37387,3068,36644,2926,41674,11494,32146,7893,36603,3614,31004,6729,35956,9823,51156,3035
1600000US2567000,2567000,"Springfield city, Massachusetts",35289,1864,-,**,-,**,-,**,54946,17627,36170,6585,36117,10503,31340,8412,37375,9133,35165,11180,55154,33723,31968,3860,37275,12577,37373,14511,36938,16403,30896,10576,39691,8768,-,**,25777,4831,33594,4440,33144,6278,33836,5949,22402,7718,28769,16423,20091,8733,30729,18410,51938,8820
1600000US2582000,2582000,"Worcester city, Massachusetts",39983,2898,23094,1916,23094,1916,-,**,50490,16363,38073,4932,29795,34014,32497,13149,46202,9361,39472,8622,56278,2316,51761,26479,40835,3439,41692,4921,35175,27250,47900,10457,53845,12388,-,**,22434,17251,40204,5820,42237,7320,36829,5574,27432,4178,29262,10245,27173,4681,35862,13816,48391,4520
1600000US2603000,2603000,"Ann Arbor city, Michigan",49714,4209,-,**,-,**,-,**,39788,56977,80459,11560,93177,74998,31597,3974,68675,28549,51533,23349,"100,000+",***,60515,34497,39380,27163,70434,47277,31168,630,67967,5541,69341,4739,-,**,22083,53995,46896,2328,50228,5615,45290,7696,27157,5202,30240,16848,26895,7040,27157,12587,55260,11203
1600000US2613110,2613110,"Canton CDP, Michigan",62215,3300,-,**,-,**,-,**,61313,20104,79867,9410,90050,22973,36913,10936,50255,13718,48700,9108,80542,36014,68286,28997,55700,17082,59894,25502,37266,34789,52157,15605,61926,10124,-,**,43074,11729,56092,10730,66928,18601,51676,10962,42672,25912,51154,37942,32230,25572,60461,34880,57776,3374
1600000US2616510,2616510,"Clinton CDP, Michigan",45774,5481,-,**,-,**,-,**,42488,31127,60322,13972,39799,11696,32162,7924,40425,36998,37391,37629,-,**,31555,10672,49922,16412,50397,15386,29276,51346,54315,9255,64615,24466,85178,23564,41894,10573,45622,7962,45734,16828,45579,16983,26028,2427,-,**,25847,2896,45236,39379,71984,18040
1600000US2621000,2621000,"Dearborn city, Michigan",47427,4844,-,**,-,**,-,**,39154,2967,65846,8035,86912,55037,27396,9728,51671,29052,51058,28545,-,**,64107,24431,47611,21272,39393,23987,51256,5156,52334,11017,54070,29752,-,**,50262,5709,50450,6868,50957,12756,50172,14626,29036,10099,-,**,27995,10086,35808,14576,47349,19977
1600000US2622000,2622000,"Detroit city, Michigan",31744,844,-,**,-,**,-,**,40004,10760,37523,8472,31262,8071,26290,1130,42050,4639,42004,5283,42244,8505,38152,5586,37152,7307,40749,5027,26920,5498,26511,1644,41708,6750,39254,20970,23041,2619,30975,1598,48603,8511,28389,2231,20925,1622,32030,5538,16862,2018,21569,1609,46657,4644
1600000US2627440,2627440,"Farmington Hills city, Michigan",60705,4627,-,**,-,**,-,**,27496,15748,74703,8036,66763,62407,46642,6729,60638,50638,32063,25513,"100,000+",***,73079,17142,62377,21141,72452,28338,33807,10547,71522,9740,72331,14736,-,**,57250,38171,50288,8423,54688,14043,47270,9398,18936,2162,41200,95804,18564,1984,36579,17161,56481,15367
1600000US2629000,2629000,"Flint city, Michigan",31704,2487,-,**,-,**,-,**,41441,10477,33457,5730,31201,5887,23402,4567,34112,11849,32992,7724,56814,3862,33750,1094,25495,4431,27170,6900,20915,3402,40912,15004,67019,26273,-,**,22107,29060,33825,5271,36021,6493,30671,10988,15131,4512,23771,61977,13469,2470,33369,28097,58267,19562
1600000US2634000,2634000,"Grand Rapids city, Michigan",34572,1753,18716,6773,18716,6773,-,**,33259,4902,35127,3118,40094,10255,27341,8619,47321,5315,46994,4136,57332,33108,41034,13922,35377,5477,35336,5010,47690,53870,36811,7261,45613,12564,"100,000+",***,23777,14818,37498,4908,47662,6651,34548,4783,25409,8868,41250,29987,25127,12473,25042,14758,52321,12851
1600000US2642160,2642160,"Kalamazoo city, Michigan",32812,2967,-,**,-,**,-,**,49663,65237,28632,9557,45052,12051,18300,13122,41059,41159,37436,20891,-,**,49962,39238,36130,11098,40190,20996,24363,11536,44797,12034,45923,10829,-,**,31505,27421,34259,3413,43874,6132,31250,10495,26642,8820,12278,33073,26744,10791,27474,14832,56199,46740
1600000US2646000,2646000,"Lansing city, Michigan",36703,1864,-,**,-,**,-,**,36409,15552,36414,8363,63052,27674,30674,4125,41402,8566,40964,18729,42457,21830,54038,24468,35705,3432,35693,2826,47541,37782,32016,3346,45439,7878,-,**,28924,18647,33809,4016,37139,1880,29910,3229,21171,6572,-,**,21139,7988,41250,18441,46545,1937
1600000US2649000,2649000,"Livonia city, Michigan",50846,1741,-,**,-,**,-,**,51558,3800,67867,4627,55282,10905,35766,4064,50299,8509,44473,11144,52366,8885,40362,8831,51179,5656,51353,6904,46851,15248,51470,10723,56325,15980,"100,000+",***,37148,13520,52018,4294,51150,3208,53803,12229,34742,9414,41462,29795,34225,10885,40577,16602,55725,9879
1600000US2665440,2665440,"Pontiac city, Michigan",29497,2454,-,**,-,**,-,**,22438,29963,50566,11967,14181,4608,40632,16197,22429,51646,19983,23499,-,**,30070,22012,27565,2365,27425,2551,27880,6115,27894,12073,30976,27854,-,**,21579,3998,27682,5243,41999,9861,24306,5995,20389,8953,-,**,19453,15083,21580,9575,65042,43452
1600000US2669035,2669035,"Rochester Hills city, Michigan",66902,4450,-,**,-,**,-,**,56604,9260,90708,4612,76109,39002,41130,4576,47183,2519,46259,2524,75214,37979,91099,33298,65039,44011,72125,29850,36637,29801,70614,12396,71337,10670,-,**,24219,71691,60179,11469,51917,6761,66904,6290,26105,9636,-,**,26025,10489,90120,70854,69574,56930
1600000US2672818,2672818,"Shelby CDP, Michigan",54788,5889,-,**,-,**,-,**,41484,17497,78680,8108,70625,16629,42101,16973,30104,19039,31994,10794,-,**,44620,16361,55531,34233,85208,51458,48370,31067,62317,9953,62402,9839,-,**,53370,54021,35398,10022,30963,2278,41603,15873,17066,3102,31320,23552,16388,811,33649,15551,57072,9431
1600000US2674900,2674900,"Southfield city, Michigan",45791,6125,-,**,-,**,-,**,42214,48905,55749,5599,76054,27869,35024,22612,37539,17096,30572,10928,50224,31198,51397,12061,41758,1892,41826,2321,41448,7989,42203,23740,55843,15066,-,**,36554,4648,48242,10572,56858,14824,41723,6255,16700,29925,"2,500-",***,23750,27488,40273,15391,65665,19572
1600000US2676460,2676460,"Sterling Heights city, Michigan",46413,3483,-,**,-,**,-,**,45858,23339,61463,7706,40163,19729,27601,3401,50604,15765,44045,13641,65111,20507,36799,40201,45044,10526,44317,11657,49235,19446,54557,4324,56160,4718,85411,39508,40033,8374,51475,5095,44736,16744,52532,4067,30233,6296,29481,37865,30335,7396,27395,8949,65691,9886
1600000US2680700,2680700,"Troy city, Michigan",66296,5814,-,**,-,**,-,**,58438,20774,84430,7815,50024,39320,43706,9025,55504,7946,52083,7767,-,**,71275,48841,75060,18724,77217,9366,46569,29895,72174,9512,72268,11977,-,**,57161,46552,59091,9983,66027,20670,57425,10330,55469,27166,60625,71669,55084,30085,24971,7178,89446,12209
1600000US2684000,2684000,"Warren city, Michigan",40294,2213,-,**,-,**,-,**,41592,4133,42815,4275,35828,8900,26485,6837,43857,5336,40490,4770,57074,57340,40817,13285,36156,2840,36516,2439,32692,18632,46497,5912,51568,15445,55072,58203,28894,14120,41592,5811,57813,18257,32181,6677,23906,5352,27898,10320,23359,4916,31483,1169,62943,23234
1600000US2684220,2684220,"Waterford CDP, Michigan",47692,4418,-,**,-,**,-,**,51161,6708,65061,9728,42056,13003,31568,6024,52343,10290,55575,9852,51156,20250,38032,19287,50928,15461,51486,21953,45000,15587,48763,28957,61226,30967,75380,7173,32170,9083,42250,4668,43750,6164,41836,7522,30208,12388,45824,29298,28799,12054,41289,8455,50583,13757
1600000US2685510,2685510,"West Bloomfield Township CDP, Michigan",71047,5929,-,**,-,**,-,**,51693,37617,90226,18001,57103,30626,51070,18486,80338,69127,26600,15709,"100,000+",***,"100,000+",***,84472,15660,89894,19307,51981,13808,76766,14947,75872,13804,"100,000+",***,36875,140594,81005,20703,67028,24125,92902,29153,18869,13016,40365,6922,17520,4400,33685,15497,61452,10178
1600000US2686000,2686000,"Westland city, Michigan",34956,4042,45566,48047,45566,48047,-,**,41883,5978,40897,14359,50042,11496,28070,6899,32921,12387,32317,9999,50945,43145,56227,32855,37967,8668,39223,14490,30819,14524,50195,14809,51439,9079,-,**,35900,37905,30539,3180,45072,32506,28928,2126,19674,10084,65370,60875,15930,6242,27409,24372,46941,13441
1600000US2688940,2688940,"Wyoming city, Michigan",33976,2915,-,**,-,**,-,**,40711,8595,35711,5747,45008,11237,30810,5340,40530,19703,40530,19703,-,**,22652,13276,37114,5722,37074,6931,37197,36740,31500,9323,34353,15335,-,**,25326,7227,30944,3394,45183,6076,27354,3684,24612,7246,-,**,24382,7064,32867,12107,57365,15960
1600000US2706616,2706616,"Bloomington city, Minnesota",45865,2935,-,**,-,**,-,**,48355,33826,51268,4236,48674,11919,41118,3294,45421,8001,45421,8001,-,**,42590,10422,61123,20129,65451,23270,39806,32282,50681,6797,51319,7305,"100,000+",***,45350,15822,40257,3644,41136,3424,39013,6357,21798,8332,22135,21498,21754,7584,45161,12039,68778,13049
1600000US2707966,2707966,"Brooklyn Park city, Minnesota",43543,3914,-,**,-,**,-,**,31540,21707,46032,4888,65766,17211,38911,7878,56617,13215,55089,12002,85690,34922,65297,40345,38891,12761,39266,14729,16906,47816,45395,5792,52331,14050,-,**,30622,2855,40447,3452,55455,29558,37859,5667,18679,22547,42316,6407,17222,16413,35793,26568,49798,15689
1600000US2717000,2717000,"Duluth city, Minnesota",38256,4125,-,**,-,**,-,**,36813,15886,31895,24271,41223,15158,25835,2518,45589,4590,46530,18716,44750,5051,38750,8944,30687,6820,29272,7343,34212,44310,45282,7054,46595,5141,-,**,28889,26535,40669,5629,42789,3901,36171,8266,25117,4617,23438,15165,26045,7228,36313,9713,50063,3761
1600000US2743000,2743000,"Minneapolis city, Minnesota",42311,1219,-,**,-,**,-,**,35367,8496,45531,7388,41613,8695,35801,4035,41906,3017,41526,3435,44667,30476,47507,6373,56039,7848,58612,7393,45465,10277,51053,2972,61984,6848,47107,70174,28103,7395,41330,1984,42506,2671,40717,3894,23318,2424,32482,16245,21336,4126,34779,5330,49006,5016
1600000US2751730,2751730,"Plymouth city, Minnesota",61209,4019,-,**,-,**,-,**,53673,4811,78122,12072,60909,22886,65514,8301,49407,3514,49407,3514,-,**,65470,35179,71581,14327,72136,13559,57525,36404,66545,15893,68948,14777,46850,143844,47615,30411,48548,8743,48423,26843,48637,11342,38987,2291,35170,15179,39517,2245,42530,11794,92338,14594
1600000US2754880,2754880,"Rochester city, Minnesota",43526,3643,23188,26668,23188,26668,-,**,41524,4708,46963,23072,26390,3985,23293,2980,50893,2803,50629,9751,60232,23286,60130,21858,37304,6746,37955,9887,13673,54355,61932,7362,66917,7489,-,**,43297,20301,50182,1951,39344,4749,50778,1157,21514,5848,30515,2882,20858,4238,30942,8479,51177,2088
1600000US2756896,2756896,"St. Cloud city, Minnesota",36181,2823,51807,73532,50422,56910,-,**,46161,23484,32480,7058,55534,5217,25880,5258,33558,25492,32985,37506,34973,100149,57727,57447,46143,12662,46832,16151,35473,13757,46977,18338,60261,12333,-,**,27491,14755,34563,12936,51831,13440,27356,9818,29907,19503,19543,32948,35967,20155,33804,14406,42603,5496
