GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
1600000US1805860,1805860,"Bloomington city, Indiana",38656,4245,-,**,-,**,-,**,60570,132674,50154,12683,22271,15637,39539,2513,37009,30312,37009,30312,-,**,31235,17103,60305,20698,64174,26702,40893,14240,42190,23440,69277,13154,-,**,15483,9277,40689,8352,52059,18398,26296,7534,23441,2649,21422,20995,23636,1889,35880,10368,67733,28360
1600000US1810342,1810342,"Carmel city, Indiana",76204,5599,-,**,-,**,-,**,91400,33036,115695,18175,137511,83279,59838,31909,50663,50852,43684,28265,-,**,60767,50528,75608,20838,92618,52591,75191,63110,82427,7202,85190,6837,-,**,77734,33361,50097,5232,47431,9518,68750,57590,50429,20365,42056,28448,51041,71357,60537,24485,75203,35496
1600000US1822000,1822000,"Evansville city, Indiana",38310,2685,-,**,-,**,-,**,51074,18968,50099,7659,45364,4724,30179,7436,44032,13960,36838,6692,57892,4121,65029,50637,38413,4376,36850,4022,47831,31609,31937,7579,50547,17712,-,**,27404,10897,32917,5496,36578,4424,31552,4482,26061,7988,33505,10799,23702,5369,31588,12397,46786,5654
1600000US1823278,1823278,"Fishers city, Indiana",75797,6518,-,**,-,**,-,**,70093,50002,100514,25206,69774,28118,52231,10258,38411,45392,-,**,-,**,50890,49206,81749,30746,91608,24157,56191,28849,85668,15574,85556,13926,-,**,60584,136376,69163,7743,65196,14477,74563,15964,74842,81607,110350,68886,-,**,87580,13298,62327,34160
1600000US1825000,1825000,"Fort Wayne city, Indiana",38271,2101,-,**,-,**,-,**,40195,5722,40926,3937,48895,13221,32498,6476,43422,8377,41410,7964,65078,25881,45000,13583,40145,2634,41228,4668,38448,2345,39771,13365,41794,21670,-,**,32077,15516,38140,3906,43801,7077,35169,5379,28312,3534,36266,7508,27021,3773,27006,1769,65522,20740
1600000US1827000,1827000,"Gary city, Indiana",31237,3682,-,**,-,**,-,**,59435,46271,44173,12795,-,**,26198,1343,39560,28221,37581,15496,-,**,42915,2760,35236,12359,37888,7705,23299,31957,41409,16710,41760,37463,-,**,41308,13568,24432,3411,27788,4794,23771,3512,21503,3337,22481,18297,17681,12840,4256,8377,31752,13451
1600000US1831000,1831000,"Hammond city, Indiana",36895,3025,-,**,-,**,-,**,37270,8594,41466,9420,50707,37025,38722,14675,54038,11923,53104,12228,61012,19934,19105,23212,40101,11169,35920,9458,-,**,36358,17820,37207,20352,-,**,32231,28588,32929,2618,38461,3719,31733,1617,21699,5317,31063,19169,20156,4910,48307,11375,30799,9302
1600000US1836003,1836003,"Indianapolis city (balance), Indiana",40838,843,80374,53084,21818,93899,-,**,37501,2356,51104,2109,46992,10458,31439,1651,38345,3599,37280,3087,65250,32309,47920,6672,44674,4147,47293,4459,36423,4276,46267,3105,61482,4241,91528,20398,34173,2963,41897,2258,48664,3532,40108,2645,25642,2367,36634,3330,22313,2990,36068,3768,52200,5522
1600000US1840788,1840788,"Lafayette city, Indiana",36773,2329,-,**,-,**,-,**,43173,11143,43677,9961,25341,13958,30719,13559,46110,16225,46587,17477,-,**,50677,2570,32290,6255,28952,31669,32409,6942,28005,10638,42271,36325,-,**,21881,3941,35507,6881,31466,9141,40240,10135,22733,6112,-,**,23145,4140,40657,6795,41752,12206
1600000US1851876,1851876,"Muncie city, Indiana",36730,2253,-,**,-,**,-,**,42599,11942,49688,12015,38494,29099,23493,6863,40320,15143,40320,15143,-,**,58216,10109,36902,23299,36549,17696,-,**,47103,18675,47024,7921,-,**,50079,39687,38951,5290,54604,13115,34245,3924,30313,14932,-,**,30601,14024,37379,19675,24459,13621
1600000US1871000,1871000,"South Bend city, Indiana",37267,2609,-,**,-,**,-,**,51401,17166,40630,2366,36099,16668,25736,6169,38323,17792,39390,25314,36569,31996,43953,12492,42458,50117,42158,29224,126054,120386,40854,12646,48818,6512,-,**,35605,12907,38684,5073,45213,3602,32053,2743,19675,5309,18750,29331,19675,6208,41596,6881,39105,10390
1600000US1901855,1901855,"Ames city, Iowa",56088,6784,43305,20140,42752,27169,-,**,55188,29252,40379,16177,90956,11674,41932,7241,80021,29724,80021,29724,-,**,54154,35161,82697,9699,82697,9699,-,**,60294,21691,60029,27745,-,**,64700,325269,58777,12226,62775,11246,41766,18445,30817,8833,33659,634,25654,6241,32400,11077,82216,77689
1600000US1912000,1912000,"Cedar Rapids city, Iowa",43141,3856,28252,7485,28252,7485,-,**,37026,1882,51976,8228,47160,68841,37231,6761,50696,8626,48413,8470,85207,7684,38606,8413,50258,16083,59864,21532,37370,7289,39686,17042,53240,9004,-,**,27470,8910,45603,7759,60240,16470,37132,8606,23872,21156,75855,23281,21699,2978,42375,4930,54955,8454
1600000US1919000,1919000,"Davenport city, Iowa",43184,3112,19913,40437,-,**,-,**,48843,4669,51204,3424,46068,4708,32128,9386,51451,4759,51302,5417,53021,133184,29925,19348,39930,12412,41024,11159,30922,31853,46068,8583,66833,26959,-,**,32446,12602,41928,7679,46000,7985,36772,13738,25760,14163,26242,10845,22326,26500,27224,6640,56479,7973
1600000US1921000,1921000,"Des Moines city, Iowa",40999,1272,31511,27060,31511,27060,-,**,42185,3837,36809,3735,45139,13551,30008,4975,45587,4675,43037,5169,60673,15845,42813,30238,50947,2492,51530,3033,46859,10366,45135,4726,66519,14660,-,**,31037,9409,38172,3952,42471,5842,36266,4207,31816,4989,44849,11670,30035,8152,36753,6647,57252,8891
1600000US1938595,1938595,"Iowa City city, Iowa",50513,2573,-,**,-,**,-,**,48992,9723,55320,12314,71154,42897,26360,1089,41932,20702,32433,22776,-,**,87464,27113,50332,17674,53261,36741,23875,29671,50956,17511,52339,25515,-,**,21945,4468,56420,9122,55286,10686,60105,13468,33234,16824,38597,40568,32563,16936,27450,9436,52307,17499
1600000US1973335,1973335,"Sioux City city, Iowa",40603,2584,-,**,-,**,-,**,46034,9061,36944,4479,44502,7819,24600,8611,50755,6457,50147,6341,-,**,-,**,57341,72189,57341,72189,-,**,43018,15096,47237,11670,-,**,28392,6732,42206,3541,51726,20535,40229,6429,24556,9245,9846,46793,24607,10364,43782,9640,43871,10589
1600000US1982425,1982425,"Waterloo city, Iowa",35898,1496,56596,29935,56596,29935,-,**,45583,16307,36493,10572,28411,13401,26939,7233,40773,23433,36166,13199,70490,11682,46673,13660,31733,13568,30652,10877,47642,49472,27105,12117,53065,19816,-,**,24528,2423,40179,6161,37370,9427,40647,6064,25045,3314,-,**,24778,3703,47775,30786,51838,18434
1600000US2036000,2036000,"Kansas City city, Kansas",37595,1983,41164,5194,41853,2199,-,**,40724,1109,38033,2918,41178,3927,29759,4252,43538,6607,40737,4695,64000,14007,44432,34483,42331,10159,44347,10368,34351,15875,37154,6654,52947,8238,-,**,21972,4733,34914,4580,37013,6917,33390,4927,23287,2780,32439,30842,22216,1910,38261,14346,52611,6721
1600000US2038900,2038900,"Lawrence city, Kansas",42440,3320,-,**,-,**,-,**,45243,24015,56837,18509,42462,23045,24719,6543,58058,13289,54330,10179,59732,38009,21989,24694,26867,2705,26466,2478,27449,21237,51503,6221,57295,21175,-,**,30777,16788,41734,6153,50704,7195,35490,5791,31485,17484,53389,15723,30036,13282,45432,22962,81566,25831
1600000US2052575,2052575,"Olathe city, Kansas",53316,4262,41504,64961,84262,144925,-,**,42201,9950,50646,4254,54981,10457,40840,6249,61140,14727,60640,23944,61954,17377,95410,9591,63089,6051,64961,6429,50975,14489,73939,10710,87732,18806,-,**,37922,9460,50415,2568,50672,2542,50011,4735,35243,4505,41250,6916,32241,5915,48801,10184,72926,20100
1600000US2053775,2053775,"Overland Park city, Kansas",60591,2286,47782,37349,47782,37349,-,**,60399,31972,76542,11667,66354,7353,46215,9649,40648,5804,40144,4868,83272,28196,90528,8330,66625,19888,84812,7629,42141,9406,72393,8098,80671,7021,67617,73657,35755,27287,54497,5104,51095,3353,56837,5319,29807,4185,36921,35832,24454,10061,34304,14387,75412,29400
1600000US2064500,2064500,"Shawnee city, Kansas",61150,3062,-,**,-,**,-,**,81058,6534,80148,21727,90918,53822,51561,18477,60353,18432,60353,18432,-,**,99807,47477,61400,29553,62293,40941,51258,17911,80629,20783,83214,16402,-,**,36023,11185,49607,7800,51238,1966,41021,16086,21796,44713,53410,14481,17203,7333,76059,14357,60498,13815
1600000US2071000,2071000,"Topeka city, Kansas",42269,1485,-,**,-,**,-,**,35661,2866,47700,3723,56701,7749,31238,6561,61355,12277,61025,20532,62233,34530,55596,10180,43346,9413,50815,13418,29743,8734,49941,18616,60730,4911,-,**,27283,18921,42588,2720,44086,3143,40947,4340,20706,1359,23147,12269,20374,2320,38662,5874,48804,5764
1600000US2079000,2079000,"Wichita city, Kansas",40808,889,62393,5756,52644,15203,63676,1228,37541,3506,51881,3437,39843,8124,30917,3417,52021,6654,51969,6143,57575,32729,49094,14525,46077,8032,46090,11205,46044,12220,42375,9277,58750,6994,81671,16379,30004,7023,39342,3555,47583,3563,35673,2841,26883,3537,41486,19864,25734,3700,35957,4669,45110,5447
1600000US2108902,2108902,"Bowling Green city, Kentucky",35097,4036,-,**,-,**,-,**,57796,8660,40413,7886,35493,18459,26574,11048,51675,102123,51675,102207,-,**,-,**,30797,7779,31627,12402,20056,28266,30888,13064,40280,11440,-,**,19125,6422,35852,3950,41145,7789,32057,3512,18723,12460,-,**,18698,18873,26135,322,43568,14329
1600000US2146027,2146027,"Lexington-Fayette urban county, Kentucky",43024,2200,34741,16366,33826,13728,-,**,42027,4901,47249,6519,60960,15699,30213,4457,45179,12827,42188,11925,75688,66652,48883,9913,50720,3043,51928,5790,46989,14026,46702,4295,51912,7061,-,**,35664,8062,51610,2111,52909,4166,50818,4000,21990,4204,37774,10466,21481,1852,36399,2583,51698,4014
1600000US2148006,2148006,"Louisville/Jefferson County metro government (balance), Kentucky",43021,1656,34244,103787,31942,1747,-,**,45056,3997,43801,3541,45003,4939,35528,3518,45350,7064,44112,7547,62263,18071,56059,13841,55559,2475,56660,2182,46346,3607,47776,4013,53204,4057,33100,74729,36686,3242,45486,4894,51060,2989,41278,3526,27192,2611,34019,10723,26853,1511,40212,4097,49522,7956
1600000US2205000,2205000,"Baton Rouge city, Louisiana",41450,2333,50238,55121,-,**,50238,55121,50862,19513,51699,12045,47471,51436,28917,4216,37796,18797,33927,7883,95590,60681,37529,20877,51162,17568,55859,30285,32215,13475,58573,11943,65933,11470,-,**,30630,12704,43025,4086,48155,2327,36371,6406,25714,6745,31675,2917,23695,5037,21560,6315,55093,17079
1600000US2208920,2208920,"Bossier City city, Louisiana",41861,4307,72634,39576,-,**,72634,39576,28423,4030,66308,16555,38142,58892,46613,18188,41718,11951,41963,15719,-,**,-,**,52128,7209,53243,15806,51452,24095,46932,10081,47060,10630,-,**,29428,59147,45318,8747,49244,5425,39014,10047,21935,12860,19608,17636,22278,30298,22459,13025,41397,912
1600000US2239475,2239475,"Kenner city, Louisiana",39603,5152,17323,7309,-,**,-,**,38113,13017,67220,16581,50196,21451,23115,3500,36800,12867,36458,8706,59620,10973,52312,38804,32215,14180,28750,16113,50116,16339,39056,25342,71015,72407,-,**,35282,5649,47083,6769,42113,7829,49919,10048,35297,11346,35487,22619,35219,15497,33337,9164,55843,26335
1600000US2240735,2240735,"Lafayette city, Louisiana",38670,4501,57937,27141,-,**,58581,28133,35894,7976,36807,35804,62375,28607,28212,4355,60152,45152,60705,40342,26118,73222,31003,2020,51938,24446,64042,50554,51000,3696,40413,18813,61400,12464,-,**,32993,45993,41352,5300,42313,3992,38544,14555,25639,11130,60148,55811,19679,12416,25145,5814,75564,25330
1600000US2241155,2241155,"Lake Charles city, Louisiana",38854,4718,200424,189919,-,**,201094,145985,44736,24191,40086,15488,60847,18956,41154,12298,58657,35092,42944,22579,81471,49694,45185,19072,52566,45222,60221,68055,42332,50560,90201,46645,102423,158367,-,**,54508,23977,36124,7554,41590,5810,30964,6462,26658,4375,30244,11253,22715,5887,21590,10790,33539,14138
1600000US2250115,2250115,"Metairie CDP, Louisiana",46846,2970,52247,48246,-,**,75378,47245,42413,16669,45438,3905,54234,8609,40553,11073,49747,19563,46191,15921,70795,7097,47097,57798,56250,16922,63231,27185,51612,13380,56536,3825,61105,10100,-,**,35043,7011,51597,7500,44044,2530,61415,2622,31460,1909,42414,15559,30668,1328,28849,8474,59821,14770
1600000US2255000,2255000,"New Orleans city, Louisiana",41796,925,85579,37591,30110,20891,86441,5530,36583,2968,50314,10591,51115,21880,30767,4476,42408,9985,41846,6111,59467,27003,32352,14957,55882,12147,64704,6917,47361,8505,61813,7210,75007,7867,70024,54953,36971,5619,42388,2017,45297,1721,40046,3447,26356,1445,28800,6021,26030,1427,32644,5580,51498,6296
1600000US2270000,2270000,"Shreveport city, Louisiana",35336,3319,61688,140244,190325,214489,49288,14365,25982,7208,50759,26846,21307,14457,20413,2258,49917,10944,49600,17264,68984,22689,37974,14343,47318,6635,45182,12279,49821,41266,36985,12865,53679,17954,-,**,26067,7656,40485,4796,42031,4820,39218,12203,25129,8192,27273,9921,20462,4061,27308,17607,42118,4623
1600000US2360545,2360545,"Portland city, Maine",51900,4311,67359,200329,67359,200329,-,**,54122,20736,60503,16696,80178,28586,36910,5649,66748,12340,66037,19642,84361,21630,55131,10929,63370,13232,65526,14279,55716,38331,55051,13321,61730,16972,-,**,31129,10101,48320,4949,48651,5203,47317,9621,40731,16658,56985,10578,31645,15021,51661,22039,59605,24969
1600000US2404000,2404000,"Baltimore city, Maryland",48081,1738,41460,25173,41046,10040,-,**,50458,7173,50962,11259,56840,6869,35566,2669,45011,9095,37175,12066,71180,796,56932,15394,54149,4631,65323,8319,41310,12851,57756,6810,74694,5973,-,**,34382,3854,46694,1827,51813,2534,41749,2003,29711,6832,39087,19058,29103,5412,46719,9879,61966,4683
1600000US2407125,2407125,"Bethesda CDP, Maryland",120264,5933,-,**,-,**,-,**,"250,000+",***,131011,31687,61902,26597,70029,108078,46189,125804,45656,66120,-,**,147713,30616,151646,65481,152303,80943,74180,157178,144548,18527,142319,17579,-,**,180078,139368,91875,22038,93067,26521,90268,32484,69415,56355,27217,56773,152389,84119,67917,15346,121461,10047
1600000US2419125,2419125,"Columbia CDP, Maryland",72415,4823,-,**,-,**,-,**,82249,17557,91491,26158,52367,57553,46316,12105,46389,47756,42127,27209,-,**,69892,15768,82339,28522,76537,19547,100955,24802,82770,9734,84135,12577,-,**,29420,37235,60573,5913,61503,16349,58581,10016,32622,10087,-,**,32449,9315,70517,15018,98564,12006
1600000US2426000,2426000,"Ellicott City CDP, Maryland",91518,8283,-,**,-,**,-,**,50485,9418,115917,13494,106656,33444,41672,29376,91509,92991,91552,120533,-,**,52329,83944,120366,33946,121981,34965,80412,46670,111754,26334,101802,21871,-,**,119676,79932,72456,20103,62012,12269,85599,14050,43750,26988,55084,21420,29950,17004,40086,25931,120602,11011
1600000US2430325,2430325,"Frederick city, Maryland",56594,5246,-,**,-,**,-,**,53539,14029,64224,22746,68750,39458,35765,10748,52005,22547,52005,22547,-,**,55180,11114,72458,24902,66523,24590,101326,47607,76658,9786,86065,8689,-,**,61944,11546,49351,5656,55799,12640,41529,6419,37432,9007,50282,30460,36314,3110,33181,19893,73979,19181
1600000US2431175,2431175,"Gaithersburg city, Maryland",59748,4376,-,**,-,**,-,**,46502,13630,90130,64746,66324,11474,38650,13982,42438,32098,41555,2166,85256,9390,98860,34012,81230,25220,83413,13698,61566,30163,66194,11631,74934,17151,-,**,29666,19210,55988,9593,63817,5877,41675,22329,29387,4720,23993,33566,29568,4474,59444,40362,82100,20411
1600000US2432025,2432025,"Germantown CDP, Maryland",50853,3043,-,**,-,**,-,**,35476,10585,71130,45322,70161,19988,36177,4402,45835,6235,45430,11028,-,**,57288,16375,52812,23492,52531,23444,81250,59708,82152,13645,91486,15491,-,**,50094,24747,47686,9052,48703,16921,46361,14242,35027,16744,37147,35644,30866,21172,49554,11965,87164,21916
1600000US2432650,2432650,"Glen Burnie CDP, Maryland",43899,5041,-,**,-,**,-,**,50710,41952,49577,18490,61388,29964,24520,12725,58564,14702,63837,13136,42195,23544,67022,15934,41907,28164,39077,27401,53780,5312,63511,37736,80861,35929,-,**,31969,25174,40536,6303,50192,24953,37460,6291,26590,7407,-,**,26685,20257,43343,28182,61620,17983
1600000US2467675,2467675,"Rockville city, Maryland",71994,10247,-,**,-,**,-,**,32346,40814,82467,112578,81810,33601,31726,10129,62330,44706,60989,18664,161586,1519,61767,42143,92297,59191,101743,36966,51364,20012,88984,10053,91824,9202,-,**,30847,36843,50196,9524,57867,25532,41988,14490,34542,9775,65417,41027,33649,5280,71320,31868,104076,12735
1600000US2472450,2472450,"Silver Spring CDP, Maryland",56798,5617,-,**,-,**,-,**,40498,15845,80460,44607,53171,19263,28341,3879,24865,15916,24865,15916,-,**,101326,10240,54529,7108,79003,17129,51092,6799,84167,22366,92269,18196,-,**,58485,17071,52500,5530,62734,13943,41366,9555,34943,9783,48765,18890,29882,8862,51244,14345,94334,4642
1600000US2481175,2481175,"Waldorf CDP, Maryland",63100,4421,-,**,-,**,-,**,43485,12749,60346,47956,56875,11892,41739,8487,64831,30154,59245,56374,64937,33550,44237,38034,63983,20605,78203,25166,37059,27169,72528,15022,90449,8046,-,**,55533,18013,56920,8396,66758,13750,51636,3865,33660,6555,32437,30195,33795,13466,31809,27514,97800,12415
1600000US2507000,2507000,"Boston city, Massachusetts",56612,1895,-,**,-,**,-,**,54293,11661,77632,7630,80306,26761,37141,4806,47400,4880,46011,4824,80641,33985,63058,2703,80911,8341,88643,4679,44767,19532,72556,4995,82854,8862,101329,44237,35746,5067,51997,1522,60015,3014,47507,4329,31599,1908,45996,14829,30918,2148,44689,5029,71335,10822
1600000US2509000,2509000,"Brockton city, Massachusetts",47146,3619,-,**,-,**,-,**,60490,18583,52365,12628,56042,15112,39547,8511,45672,11868,46089,12812,34580,32020,46578,4849,57418,12949,49873,17577,70114,13623,55607,13461,61878,8172,-,**,41516,17376,43416,5338,68501,9158,39936,4427,34752,8682,80296,73002,32172,4811,55773,15214,61689,17994
1600000US2511000,2511000,"Cambridge city, Massachusetts",72341,9294,82132,44656,-,**,82132,44656,115121,93602,96890,13213,66404,1884,61568,16425,90763,11085,90300,43724,100571,14179,100246,14287,100749,14690,100895,13613,93924,118826,91026,8313,97041,9084,-,**,46951,11317,54793,6198,55469,7005,53516,10115,46144,31950,80949,44615,38602,27897,71372,16074,58351,19020
1600000US2523000,2523000,"Fall River city, Massachusetts",43564,3859,-,**,-,**,-,**,55587,28658,44076,11047,48306,28561,43072,14534,51098,3615,50487,11026,-,**,63846,47329,50885,28178,50026,30587,-,**,48618,26016,71328,13836,-,**,27566,8577,40203,7778,45787,15140,35566,9028,35000,11974,7440,58318,37244,14574,31774,24805,61919,22903
1600000US2524960,2524960,"Framingham CDP, Massachusetts",60256,6983,-,**,-,**,-,**,41957,2426,64875,15109,55114,16397,41144,9145,46832,25914,46188,24269,91265,34719,52120,159950,64000,16552,76351,14038,37893,32464,91763,19625,101757,16675,-,**,35215,6746,60352,12952,75575,16969,48082,15021,45478,13445,-,**,44665,9980,49983,16738,91218,53832
1600000US2534550,2534550,"Lawrence city, Massachusetts",32194,2472,-,**,-,**,-,**,50729,3854,30308,8174,45077,45635,30824,1835,32038,5949,32053,6562,-,**,-,**,82453,71580,80728,67413,-,**,35733,29908,51573,48227,-,**,26276,19887,32158,6424,45000,15258,31607,3916,24051,1128,-,**,24051,1128,32737,19365,100316,91972
1600000US2537000,2537000,"Lowell city, Massachusetts",43452,4151,-,**,-,**,-,**,40100,14240,41743,2057,60518,38224,46230,14972,29842,10937,29842,10937,-,**,52002,14530,70647,29059,80138,31555,48523,48611,49928,10507,72063,25935,-,**,41923,8541,48824,8217,60244,10610,41128,9077,37584,5337,40803,2231,33537,11851,33273,10327,49050,13928
1600000US2537490,2537490,"Lynn city, Massachusetts",41452,2286,-,**,-,**,-,**,37629,4744,42463,18008,40530,6341,33150,5663,50596,9452,45486,26226,51098,2073,51741,31727,48804,12293,52188,16846,40846,49287,51726,9549,58411,4276,-,**,42750,17415,41402,8952,61673,14040,39898,6252,28739,5459,39418,16677,28262,5163,40260,13864,69773,17821
1600000US2545000,2545000,"New Bedford city, Massachusetts",45033,2814,152432,151211,152432,151211,-,**,55927,14979,40713,9568,45049,10269,36016,6089,39721,4655,36360,13487,42453,8231,61628,26623,46234,7890,47907,8048,44781,16216,43358,11946,75358,15627,-,**,34840,5097,45397,5738,51776,20343,43498,7534,31857,9320,48639,11588,28241,7291,42755,10342,73214,14415
1600000US2545560,2545560,"Newton city, Massachusetts",100176,8420,-,**,-,**,-,**,51910,52243,120426,42896,158528,95867,66351,61909,100190,42392,73862,41450,-,**,132480,62768,111083,9942,111243,11983,106221,39812,101990,12058,108163,16591,-,**,70608,38020,96272,13015,96174,13593,96577,23859,55382,30151,7254,77315,56127,18556,50284,44917,81885,15273
1600000US2555745,2555745,"Quincy city, Massachusetts",61987,3098,-,**,-,**,-,**,68761,20943,65672,8090,42219,28677,36713,18014,53009,12318,52834,10069,100326,106295,100023,106274,68813,10088,70333,9046,60096,29137,79324,7433,79548,6932,81893,65342,72357,45079,59983,5366,62422,4347,53081,8218,38527,13067,45625,5574,31547,9553,37620,12075,85232,17228
1600000US2562535,2562535,"Somerville city, Massachusetts",62320,3269,-,**,-,**,-,**,42330,37937,66657,12566,61023,5818,35914,11481,-,**,-,**,-,**,75820,30405,70353,19895,76527,16881,49602,21552,82442,9445,86563,9395,-,**,60123,30037,56969,4131,57419,7210,55109,13964,32241,9264,31835,15620,36155,14179,47263,32407,61163,28572
1600000US2567000,2567000,"Springfield city, Massachusetts",41165,1101,-,**,-,**,-,**,42358,8548,41712,6296,36903,29598,31780,4347,55752,7739,51322,12291,66823,10159,48830,19533,50835,6912,48974,7054,55895,16578,45813,8817,46861,28850,-,**,36327,15431,39486,5854,54994,16789,32068,6040,30267,4872,23960,1643,31008,2398,40549,13405,62082,14470
1600000US2582000,2582000,"Worcester city, Massachusetts",46033,2716,-,**,-,**,-,**,59544,5719,42186,7804,40876,3906,41348,7910,55819,28709,55315,31243,-,**,43696,29014,51471,7051,51666,11346,50589,17623,45846,15762,67719,20575,39867,265326,35994,11392,44761,3039,50290,9600,41454,3737,30839,4015,41583,10257,25304,7105,35314,7619,61638,2129
1600000US2603000,2603000,"Ann Arbor city, Michigan",56331,3901,-,**,-,**,-,**,50932,10446,80664,19050,9628,24830,32438,5578,51596,13886,50532,13479,74722,2872,49679,22136,41444,23532,48218,34187,40563,54427,80455,7930,83974,8465,42362,7669,22925,20583,57365,3560,56664,6885,58110,3949,31303,18551,40549,26451,24170,19587,42421,4218,69368,37010
1600000US2621000,2621000,"Dearborn city, Michigan",45986,4307,-,**,-,**,-,**,45227,18738,55680,13859,40699,22201,25543,7972,42002,1959,41794,1974,-,**,56264,9045,41942,19285,38619,10302,125701,60479,50169,14490,53210,20236,-,**,46778,21580,52159,8210,66708,12746,47003,9962,24529,9384,14774,5332,25473,11504,26682,18083,58516,23993
1600000US2622000,2622000,"Detroit city, Michigan",33743,1995,20651,7817,-,**,-,**,33357,7120,40621,2195,31450,5336,28920,4121,36801,2729,35354,3890,42484,13514,36948,4720,37315,2703,37723,2703,33149,12098,32139,2486,44246,5511,40940,14366,24474,3468,32959,2486,46352,10121,31339,1087,26110,860,35354,3540,25170,1552,24898,3179,53133,4223
1600000US2627440,2627440,"Farmington Hills city, Michigan",63838,5081,-,**,-,**,-,**,72538,41255,82826,11387,85017,44113,35246,11726,62245,31236,93092,45106,61080,9803,61198,11775,62022,26101,79701,25389,54041,3739,75213,8396,75803,7149,124622,344611,51205,20467,56831,6109,54830,21202,56872,5743,31760,8425,33537,23003,31095,11525,44336,4312,54750,30899
1600000US2629000,2629000,"Flint city, Michigan",30548,2818,-,**,-,**,-,**,40153,9220,38794,4602,41205,43338,23378,3945,50948,27879,52157,23492,-,**,63710,26652,26464,16821,26475,12327,26425,40982,28363,11519,32188,41083,-,**,26810,14458,33354,3461,32235,22902,33413,4342,17127,6552,42558,47053,16981,5109,30243,14329,53866,6176
1600000US2634000,2634000,"Grand Rapids city, Michigan",36922,1507,19994,6091,19994,6091,-,**,29697,4381,38610,3731,36928,5258,29689,3871,49292,3753,49170,4620,-,**,41944,2005,45183,8402,43050,8806,50398,13241,45897,7124,53309,12660,47935,22978,27374,9234,41027,2020,49995,4427,36127,6444,26714,1949,35651,3437,25998,1836,32426,4043,56397,11001
1600000US2642160,2642160,"Kalamazoo city, Michigan",39677,3092,-,**,-,**,-,**,35613,11629,51690,5538,-,**,32264,10555,54184,37938,45822,21727,-,**,32266,9594,44744,11641,46610,15647,36497,12416,43564,13349,60899,24944,-,**,35714,15856,38573,4417,40489,9269,36083,4820,22049,10882,32472,22771,21661,6935,45179,19378,44056,16501
1600000US2646000,2646000,"Lansing city, Michigan",36090,1736,-,**,-,**,-,**,30000,25703,37645,4777,33743,4128,31269,6058,35192,10192,35162,10488,55592,61795,46854,21047,40869,9944,47694,13965,35128,12028,38352,11379,65013,14430,-,**,26450,4131,35572,8181,48549,8792,31516,1660,21389,3742,43246,23849,19357,4981,34299,5570,56224,9830
1600000US2649000,2649000,"Livonia city, Michigan",57127,4421,-,**,-,**,-,**,55007,9129,80031,8178,44103,26134,36366,6887,63627,12446,56308,12931,129199,65003,58345,40718,61151,10696,61529,15564,60543,20966,60584,7141,69084,6292,-,**,40892,6181,53668,9488,51625,12752,56359,10160,27014,13494,22074,40204,27149,12783,36033,10907,67167,17684
1600000US2669035,2669035,"Rochester Hills city, Michigan",76551,6602,-,**,-,**,-,**,62219,22000,97813,9590,47426,10025,37518,4609,100591,50976,101882,19412,-,**,50064,57920,90588,18187,84596,18288,100278,76477,85023,10513,86723,17180,-,**,52271,27338,60183,12487,54639,13537,65282,17563,24812,9755,33265,7625,21375,9748,67682,38668,66359,29300
1600000US2674900,2674900,"Southfield city, Michigan",52319,4109,-,**,-,**,-,**,51082,7662,67431,7877,35053,19776,45743,18691,50561,9117,49212,8899,85315,28134,44021,50129,51102,3752,51976,7559,37068,16397,63231,20574,64666,18288,-,**,39611,26417,51758,3047,67340,8793,45461,8444,25190,8164,20214,26569,25486,6069,32994,11979,51400,12006
1600000US2676460,2676460,"Sterling Heights city, Michigan",51153,1327,-,**,-,**,-,**,36782,16673,61902,9232,44735,19010,40997,9656,51071,14841,50735,18216,-,**,41274,11611,64007,16287,68352,17464,54757,12520,42149,6610,51945,12034,-,**,40251,5429,51439,2282,50328,12292,51563,2632,29132,9040,61186,63292,27877,9475,40625,2562,81865,5920
1600000US2680700,2680700,"Troy city, Michigan",77470,4734,-,**,-,**,-,**,66223,28101,86013,5611,57170,42377,55913,23258,86667,48380,77330,57572,112042,29378,51843,42242,81771,7733,82377,9516,41025,34216,82443,13123,91313,21552,-,**,66250,17685,69375,16194,73396,24523,66471,20870,26821,19268,27473,96254,21750,22540,22997,12229,80958,14127
