,Median earnings 2007,Id2,Geography_x,Population 2007,Median earnings 2017,Geography_y,Population 2017,Id,Geography,"Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Agriculture, forestry, fishing and hunting, and mining: - Mining 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Construction 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Manufacturing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Wholesale trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Retail trade 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Transportation and warehousing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Transportation and warehousing, and utilities: - Utilities 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Information 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Educational services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Educational services, and health care and social assistance: - Health care and social assistance 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Other services, except public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - Public administration 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Median earnings (dollars); Estimate; Full-time, year-round civilian employed population 16 years and over with earnings - PERCENT IMPUTED - Industry 2007","Total; Estimate; Full-time, year-round civilian employed population 16 years and over 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Agriculture, forestry, fishing and hunting 2017","Total; Estimate; Agriculture, forestry, fishing and hunting, and mining: - Mining, quarrying, and oil and gas extraction 2017",Total; Estimate; Construction 2017,Total; Estimate; Manufacturing 2017,Total; Estimate; Wholesale trade 2017,Total; Estimate; Retail trade 2017,"Total; Estimate; Transportation and warehousing, and utilities: 2017","Total; Estimate; Transportation and warehousing, and utilities: - Transportation and warehousing 2017","Total; Estimate; Transportation and warehousing, and utilities: - Utilities 2017",Total; Estimate; Information 2017,"Total; Estimate; Finance and insurance, and real estate and rental and leasing: 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Finance and insurance 2017","Total; Estimate; Finance and insurance, and real estate and rental and leasing: - Real estate and rental and leasing 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Professional, scientific, and technical services 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Management of companies and enterprises 2017","Total; Estimate; Professional, scientific, and management, and administrative and waste management services: - Administrative and support and waste management services 2017","Total; Estimate; Educational services, and health care and social assistance: 2017","Total; Estimate; Educational services, and health care and social assistance: - Educational services 2017","Total; Estimate; Educational services, and health care and social assistance: - Health care and social assistance 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Arts, entertainment, and recreation 2017","Total; Estimate; Arts, entertainment, and recreation, and accommodation and food services: - Accommodation and food services 2017","Total; Estimate; Other services, except public administration 2017",Total; Estimate; Public administration 2017
260,34547,39900,"Reno-Sparks, NV Metro Area",408931,39379,"Reno, NV Metro Area",465208,3100000US39900,"Reno-Sparks, NV Metro Area",137251,40415,1469,41875,654,35808,815,51042,14979,41941,12127,42611,6280,38196,13464,32083,9078,37583,7946,34336,1132,76741,2518,51050,9291,45383,5417,48888,3874,37814,15402,42865,8006,51071,309,50280,7087,32864,23549,46788,10294,47360,13255,46107,16578,27884,7184,28107,9394,27697,4388,32434,8128,48797,3.0,(X),166709,1729,824,905,14439,15214,6865,20002,11029,9835,1194,3225,10083,6281,3802,16576,11685,131,4760,31469,10878,20591,21446,7441,14005,5912,8720
261,36578,40060,"Richmond, VA Metro Area",1211608,42283,"Richmond, VA Metro Area",1301540,3100000US40060,"Richmond, VA Metro Area",419841,41134,5491,34893,2747,27298,2744,45352,39255,36469,43168,47559,16014,46382,45537,30665,21872,47332,15795,40288,6077,66715,10615,46869,46266,49529,39025,50408,7241,41925,43979,50955,29106,61675,1212,53393,13661,32845,68844,39859,23888,42317,44956,35793,20226,24418,4427,30980,15799,22459,17690,34846,40884,47431,3.6,(X),474478,1921,1386,535,33820,40384,10727,40631,28491,21069,7422,9454,51344,41279,10065,61729,42223,391,19115,104247,38113,66134,29360,6233,23127,22540,39830
262,34458,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4081371,36497,"Riverside-San Bernardino-Ontario, CA Metro Area",4580670,3100000US40140,"Riverside-San Bernardino-Ontario, CA Metro Area",1133676,40522,10437,33291,8903,30710,1534,81098,128314,41633,136042,37254,49120,37442,122939,32514,84290,47030,70046,45142,14244,62091,22692,51236,82619,44375,51765,45258,30854,42123,112445,40744,55237,58750,807,30020,56401,29298,179496,42216,59749,47451,119747,38957,81110,25292,25551,31164,55559,23135,51200,30774,72972,61615,4.3,(X),1330147,12788,11345,1443,128046,135219,47168,150145,132272,115298,16974,19581,78531,46450,32081,126113,60359,2079,63675,262424,91351,171073,98506,28223,70283,59852,79502
263,31564,40220,"Roanoke, VA Metro Area",300345,38009,"Roanoke, VA Metro Area",312688,3100000US40220,"Roanoke, VA Metro Area",102865,35797,1205,55609,642,31827,563,57050,8529,35785,15286,37809,3714,39785,12691,29561,6892,46227,5875,47850,1017,31857,3397,33824,11257,39210,8471,38117,2786,42149,6962,36964,4575,40762,94,90234,2293,26722,18467,34814,4318,27524,14149,37140,4630,23865,895,21962,3735,24200,4176,29562,5659,41792,4.7,(X),107419,1406,1145,261,6103,11992,4393,11613,8736,7394,1342,1863,10279,7717,2562,9523,5353,286,3884,24053,7324,16729,4845,1013,3832,5816,6797
264,36861,40340,"Rochester, MN Metro Area",181082,46160,"Rochester, MN Metro Area",218280,3100000US40340,"Rochester, MN Metro Area",66051,41942,2041,24451,2041,24451,0,-,3601,41767,8944,42467,1524,45105,5098,27146,2809,50950,2360,50298,449,61575,1218,50247,2658,36330,2351,36355,307,36133,4569,55988,3338,67917,18,52045,1213,45610,24726,47228,3013,39225,21713,48954,4680,21991,500,30882,4180,20881,2304,31710,1879,51210,3.7,(X),81002,1853,1736,117,4494,9595,2453,6204,2806,2142,664,1214,3562,2756,806,4882,3522,20,1340,33828,5087,28741,4021,694,3327,3103,2987
265,33824,40380,"Rochester, NY Metro Area",1030495,38987,"Rochester, NY Metro Area",1077948,3100000US40380,"Rochester, NY Metro Area",304815,40097,3594,22164,3369,22166,225,22150,14731,43381,60988,45896,10769,41574,29382,29136,11719,41779,9463,41073,2256,70327,9790,42329,17463,41317,12790,44497,4673,32584,34616,47020,23333,56790,583,59171,10700,31401,73045,36536,23715,43411,49330,33698,13446,23987,3772,32660,9674,22677,11180,35093,14092,51004,5.1,(X),353615,4141,3049,1092,20011,56833,10161,31149,13086,10612,2474,8463,21927,16472,5455,40056,28528,781,10747,99037,37961,61076,19710,4405,15305,13617,15424
266,32026,40420,"Rockford, IL Metro Area",352290,36956,"Rockford, IL Metro Area",338291,3100000US40420,"Rockford, IL Metro Area",103124,37792,913,21297,762,19652,151,53597,4681,54682,30429,42877,5188,41540,9149,32017,6876,41519,6115,41400,761,50283,2743,44485,5954,39113,4404,39538,1550,34962,7351,37019,3755,52154,172,45982,3424,29752,17289,35125,4089,38602,13200,32035,4986,26125,418,34954,4568,25801,5020,32067,2545,44618,3.6,(X),106006,765,694,71,5434,32363,3807,9348,5174,4362,812,1390,5329,3902,1427,7528,3578,81,3869,21299,5473,15826,4928,837,4091,5572,3069
267,29025,40580,"Rocky Mount, NC Metro Area",145596,31995,"Rocky Mount, NC Metro Area",146738,3100000US40580,"Rocky Mount, NC Metro Area",44134,34502,961,33447,961,33447,0,-,3348,31124,9688,37124,2248,36335,5279,31822,2599,48094,2232,48259,367,47516,1189,23320,2440,31726,1614,43586,826,30419,3205,38831,1599,45005,287,60954,1319,27754,7861,32387,2129,41716,5732,30644,1944,16177,316,17244,1628,15441,1588,32335,1784,44241,4.8,(X),46137,750,707,43,2434,10602,1286,5498,2472,2342,130,319,2574,2241,333,2239,1062,44,1133,9591,3844,5747,2796,436,2360,1846,3730
269,38515,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2091120,42134,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2324884,3100000US40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",619976,46467,5743,26669,5369,22516,374,90528,54025,47710,43836,52599,22219,42191,63821,35089,33161,52350,25014,45991,8147,71258,17770,55660,61383,50199,44661,51406,16722,45110,77191,50089,47590,67695,628,77500,28973,31276,105604,45294,34553,48644,71051,42161,35414,26324,9068,36973,26346,22403,24190,36869,75619,60794,3.4,(X),724984,8072,7816,256,55199,50858,19764,66404,44449,33968,10481,15341,62846,46690,16156,92630,58674,423,33533,147934,53996,93938,41399,13383,28016,31103,88985
270,29326,40980,"Saginaw-Saginaw Township North, MI Metro Area",202268,31653,"Saginaw, MI Metro Area",191934,3100000US40980,"Saginaw-Saginaw Township North, MI Metro Area",51923,37089,651,50500,583,58056,68,-,2130,40596,10322,42091,2426,39149,5780,26068,3338,41912,2805,41675,533,57458,2277,46463,3072,41170,2796,41586,276,18442,3800,31200,1789,41148,0,-,2011,27520,11581,36380,2815,37156,8766,35563,2819,18432,232,22500,2587,17247,1936,27748,1791,53467,4.2,(X),56503,406,406,0,3207,11674,1500,6699,2197,1843,354,744,3863,3321,542,4190,2024,0,2166,13493,3727,9766,3576,121,3455,2600,2354
271,32080,41060,"St. Cloud, MN Metro Area",185555,40632,"St. Cloud, MN Metro Area",197759,3100000US41060,"St. Cloud, MN Metro Area",58193,36939,2347,26913,2234,27289,113,22047,4706,51925,14078,34955,2209,51927,7593,32157,2610,44063,2256,40726,354,60900,833,31939,3603,45029,3084,45470,519,36857,3806,39256,2165,57100,118,60539,1523,27152,9434,36056,2053,42414,7381,34514,2086,31444,459,19707,1627,31918,2646,27491,2242,52289,2.1,(X),70368,2815,2626,189,6513,13422,2133,7396,2668,2366,302,571,5645,4948,697,5274,3574,99,1601,16272,5200,11072,1991,403,1588,2951,2717
272,25964,41100,"St. George, UT Metro Area",133791,30852,"St. George, UT Metro Area",165662,3100000US41100,"St. George, UT Metro Area",33610,33175,190,24161,190,24161,0,-,6199,37021,2116,31786,1114,46338,4190,23706,2237,40821,1748,40698,489,41025,338,38795,2134,50362,1476,51227,658,35970,3346,35934,2472,36371,0,-,874,33543,6557,31076,2295,31692,4262,26085,3028,21384,630,22274,2398,20773,1455,27257,706,51845,1.3,(X),42256,310,205,105,4658,4830,1053,5275,2268,1885,383,847,2750,1909,841,4225,2517,0,1708,10132,4215,5917,3373,657,2716,1002,1533
273,28696,41140,"St. Joseph, MO-KS Metro Area",123252,34699,"St. Joseph, MO-KS Metro Area",127092,3100000US41140,"St. Joseph, MO-KS Metro Area",38221,32485,1429,16293,1384,15653,45,42083,3051,40163,7359,36053,1484,45886,3810,23883,1925,49021,1559,47640,366,60060,547,49007,3128,29529,2968,29641,160,20786,1659,30313,813,35659,0,-,846,23909,7959,31575,2046,32929,5913,31239,1658,25447,757,30532,901,21983,1537,27108,2675,37376,1.2,(X),40297,905,905,0,1573,9607,1131,3520,2694,2351,343,790,2964,2520,444,2512,940,0,1572,8859,2872,5987,1965,412,1553,1885,1892
274,35091,41180,"St. Louis, MO-IL Metro Area",2802282,41247,"St. Louis, MO-IL Metro Area",2807216,3100000US41180,"St. Louis, MO-IL Metro Area",894387,41445,6953,38209,4509,32734,2444,51794,61946,47751,128062,50303,36699,43908,93017,32597,62060,46074,49912,43648,12148,56423,26026,55760,83060,44050,64000,45042,19060,41531,88607,48412,59625,57273,2941,66490,26041,32077,168052,38106,56123,41247,111929,35943,57047,25158,13235,35196,43812,22527,38539,33277,44319,45135,4.0,(X),991921,9414,8051,1363,62959,133467,33879,90547,55831,46421,9410,25177,96140,78649,17491,109476,71813,1977,35686,234115,90942,143173,53494,13620,39874,40341,47081
275,27435,41420,"Salem, OR Metro Area",386714,35176,"Salem, OR Metro Area",424982,3100000US41420,"Salem, OR Metro Area",104683,33424,6275,19060,6107,18839,168,45969,10461,34139,14906,31322,4502,34246,9623,28909,4780,42479,3902,41570,878,62959,2596,42043,6954,42011,5052,42496,1902,36630,7431,28558,3509,46851,59,-,3863,20832,16276,31058,4353,36159,11923,29279,5522,20250,1881,40495,3641,17202,3607,30801,11750,47334,2.3,(X),131004,8301,8301,0,10738,17475,3381,15099,5038,4205,833,1516,7335,4761,2574,9269,4960,93,4216,27393,7277,20116,6327,1283,5044,4559,14573
276,31065,41500,"Salinas, CA Metro Area",407637,31711,"Salinas, CA Metro Area",437907,3100000US41500,"Salinas, CA Metro Area",102353,40331,11623,28903,11312,28157,311,35887,7566,45976,5948,37833,4161,41675,10262,37293,3242,44026,2148,37046,1094,61405,2172,49250,5725,52006,3730,51962,1995,52055,9794,42324,5054,58095,94,"100,000+",4646,32803,18196,50438,7819,55385,10377,39427,10361,23014,2544,34932,7817,21631,5710,30814,7593,63139,3.9,(X),121845,15952,15786,166,8736,7583,3480,9453,7503,5469,2034,1790,4795,2776,2019,12792,6122,34,6636,23667,10744,12923,13766,3096,10670,4127,8201
277,32098,41540,"Salisbury, MD Metro Area",118730,35996,"Salisbury, MD-DE Metro Area",405853,3100000US41540,"Salisbury, MD Metro Area",32644,40415,934,29450,840,31296,94,-,4068,40214,3811,40371,1512,52607,4357,32250,1729,51152,1011,39306,718,75771,575,41492,1503,29420,1087,24504,416,68854,1964,43266,1345,45647,0,-,619,32207,6539,36607,2296,31971,4243,39911,1513,23593,578,30664,935,19164,1377,36861,2762,49494,4.6,(X),121999,2549,2486,63,11793,11473,3083,11523,6861,5391,1470,2738,6343,4444,1899,10251,6084,0,4167,29252,11530,17722,9489,1951,7538,5239,11405
278,32913,41620,"Salt Lake City, UT Metro Area",1095693,39833,"Salt Lake City, UT Metro Area",1203105,3100000US41620,"Salt Lake City, UT Metro Area",354773,39169,3540,55515,707,35647,2833,60138,35290,35593,45438,39012,15969,41869,38788,30258,22339,41343,19221,38618,3118,59578,11082,43932,33934,43107,26240,43723,7694,41343,44093,45236,27264,57783,402,90704,16427,30071,51135,40248,17852,38366,33283,40759,20454,25440,5266,32992,15188,22897,13461,31701,19250,46888,3.2,(X),432900,4713,1241,3472,32675,53572,13540,39045,25505,22677,2828,11654,42354,32745,9609,63922,40969,1389,21564,82272,32098,50174,24966,4817,20149,18082,20600
279,27135,41660,"San Angelo, TX Metro Area",107440,32354,"San Angelo, TX Metro Area",119317,3100000US41660,"San Angelo, TX Metro Area",30789,30627,1224,42894,351,61275,873,41940,2559,27234,1791,24580,895,38758,2528,32924,815,42930,587,44160,228,38864,1340,36296,2107,37303,1653,30156,454,85135,2701,41230,1708,52328,0,-,993,29090,8068,28967,2689,31457,5379,27533,1903,17306,155,19807,1748,16982,2006,16650,2852,32071,3.9,(X),41298,1629,219,1410,5164,3643,801,3440,1545,1058,487,1184,2321,1526,795,3821,2000,0,1821,10708,4902,5806,2752,659,2093,1819,2471
280,29999,41700,"San Antonio, TX Metro Area",1997969,35971,"San Antonio-New Braunfels, TX Metro Area",2473974,3100000US41700,"San Antonio, TX Metro Area",595860,33599,6541,36811,3834,28312,2707,42052,54818,30430,48011,32126,20728,37364,65511,27477,33148,42364,24664,41769,8484,44198,16973,46074,67295,37546,51392,38881,15903,35341,61256,38441,33358,51628,1332,59718,26566,24058,111754,35445,41905,38956,69849,33254,40261,19874,5761,23724,34500,19242,27767,27375,41797,46794,3.3,(X),834183,13524,4244,9280,74830,61211,25728,91241,44037,37261,6776,15134,80456,63000,17456,93976,55852,1415,36709,186238,73602,112636,66324,9182,57142,32272,49212
281,38914,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2974859,42178,"San Diego-Carlsbad, CA Metro Area",3337685,3100000US41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",890911,44992,6934,40350,5353,27110,1581,63472,72735,45094,100034,50905,31713,47367,87034,34497,38317,49948,28405,44339,9912,71324,29859,64492,68562,51269,43040,52910,25522,48638,136760,55975,95902,68448,841,81997,40017,30454,139181,43711,49075,46036,90106,41820,75813,25768,22069,31750,53744,22229,38368,30616,65601,53506,7.0,(X),1085886,7913,7668,245,73602,121237,26409,98997,49798,39188,10610,27943,79329,50256,29073,182840,125340,1149,56351,213169,75336,137833,93404,29638,63766,43871,67374
282,45930,41860,"San Francisco-Oakland-Fremont, CA Metro Area",4203898,56368,"San Francisco-Oakland-Hayward, CA Metro Area",4727357,3100000US41860,"San Francisco-Oakland-Fremont, CA Metro Area",1365700,55206,3411,45974,2237,22708,1174,86499,93337,48417,137270,64296,47706,56828,121904,40940,79762,50740,65337,46817,14425,80868,60775,78145,139029,71151,99581,78078,39448,55511,237675,71854,171410,88101,2576,67298,63689,34556,224862,51425,79621,53635,145241,50219,100670,29285,22355,44604,78315,26411,57108,37406,62191,73919,5.4,(X),1760822,6843,5609,1234,100147,162715,46887,139142,93593,79249,14344,80001,154163,110144,44019,386615,310303,2988,73324,324949,121408,203541,129400,29746,99654,70567,65800
283,48708,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1803549,60465,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1998463,3100000US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",580759,60198,7470,16424,7222,15970,248,61197,39448,47974,142446,81544,19603,58420,43588,40696,18290,51557,14957,50611,3333,87271,26213,92027,30674,60098,17298,61272,13376,55526,107974,82516,81576,99031,1197,95940,25201,31769,75445,51869,29612,53697,45833,50829,32010,28037,5365,42464,26645,24816,19733,32432,17865,70998,4.7,(X),749761,5347,4392,955,41024,147348,20371,52391,23230,19994,3236,42010,40318,25630,14688,173879,141568,1383,30928,114437,44212,70225,43578,8966,34612,23222,22606
284,35698,42020,"San Luis Obispo-Paso Robles, CA Metro Area",262436,44314,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",283405,3100000US42020,"San Luis Obispo-Paso Robles, CA Metro Area",67098,42504,2547,40485,1980,26157,567,41676,5266,41418,4393,48443,2599,37058,5907,32401,2642,71196,1147,57582,1495,90105,1183,44930,5884,51103,3361,44932,2523,51284,7917,42048,4968,60735,0,-,2949,28050,12998,42537,4066,60253,8932,38860,6304,28059,1510,37792,4794,20273,3019,32372,6439,65732,3.6,(X),81821,2316,2010,306,7004,6063,2420,8717,4257,1920,2337,1921,4466,3282,1184,10657,7342,0,3315,16334,5938,10396,7331,1221,6110,3848,6487
285,36272,42100,"Santa Cruz-Watsonville, CA Metro Area",251747,45583,"Santa Cruz-Watsonville, CA Metro Area",275897,3100000US42100,"Santa Cruz-Watsonville, CA Metro Area",65640,50976,3396,23339,3336,23174,60,-,6179,55132,9161,66513,2933,52065,4876,40591,2059,49797,1493,40914,566,90237,1700,82461,4822,49649,3008,60076,1814,42973,7457,61076,5616,71960,44,-,1797,27206,11789,49810,6100,48469,5689,50885,5133,27962,1339,41422,3794,26184,3051,42406,3084,81193,4.9,(X),81458,4373,4356,17,3857,9059,2677,7989,3350,2612,738,2467,4434,2178,2256,10848,8409,169,2270,19955,10086,9869,4220,436,3784,4081,4148
286,29592,42140,"Santa Fe, NM Metro Area",142955,35135,"Santa Fe, NM Metro Area",148750,3100000US42140,"Santa Fe, NM Metro Area",42034,40022,789,25456,484,21204,305,"100,000+",4266,30340,1182,40315,1400,62343,3696,32098,927,31163,735,30551,192,51563,863,46122,3349,46453,1343,52488,2006,42376,6752,61358,5443,62650,71,42399,1238,48302,7571,36106,3895,35990,3676,36467,4535,19756,1282,31006,3253,18248,1692,32368,5012,42256,4.0,(X),48874,460,431,29,3281,697,461,5666,1863,1511,352,558,2540,1468,1072,6206,5325,0,881,10782,3958,6824,7305,1307,5998,1533,7522
287,38908,42220,"Santa Rosa-Petaluma, CA Metro Area",464435,42386,"Santa Rosa, CA Metro Area",504217,3100000US42220,"Santa Rosa-Petaluma, CA Metro Area",133882,46576,3919,24150,3846,23935,73,"100,000+",14844,51881,18751,42354,4732,51811,17816,37744,5598,57710,3906,50959,1692,80802,3316,47180,10562,52521,7090,61060,3472,46224,15122,50509,7928,77304,438,"100,000+",6756,29065,17767,45527,4784,47314,12983,44204,8716,31158,2267,30665,6449,31490,6846,40635,5893,74674,5.8,(X),164350,5384,5265,119,14464,19524,5746,18004,7531,5565,1966,3080,10609,6908,3701,22721,13154,234,9333,27454,10450,17004,12373,3592,8781,7877,9583
288,32312,42340,"Savannah, GA Metro Area",329329,37250,"Savannah, GA Metro Area",387543,3100000US42340,"Savannah, GA Metro Area",103099,36963,66,-,66,-,0,-,9926,33387,12277,50496,4002,45513,10042,28114,9728,36389,8753,35328,975,70673,1650,32471,6128,40305,4485,40228,1643,40411,8739,38537,4593,50437,130,"100,000+",4016,33827,21042,37774,6645,38547,14397,37620,7668,22407,1648,19375,6020,24188,4610,34293,7221,46621,4.5,(X),135018,435,245,190,8372,19866,3625,10276,12118,11386,732,2205,6809,3814,2995,12845,5819,33,6993,30543,11012,19531,12492,1427,11065,5633,9799
289,29878,42540,"Scranton--Wilkes-Barre, PA Metro Area",550898,36121,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",555426,3100000US42540,"Scranton--Wilkes-Barre, PA Metro Area",168392,36042,741,33470,515,32198,226,50784,10374,39131,27145,36759,7053,35195,17722,26892,12335,41671,9888,39755,2447,54932,4756,40966,12692,38875,10296,39317,2396,36923,11370,36214,6375,46848,111,62070,4884,30647,37104,36143,10113,40624,26991,33929,8858,22800,1631,29407,7227,21925,6878,31355,11364,45545,4.1,(X),189120,1307,999,308,10285,29674,6149,20240,17615,14566,3049,3153,13943,12039,1904,14592,9058,57,5477,44709,14251,30458,9395,2203,7192,6496,11562
