GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23
1600000US1757225,1757225,"Palatine village, Illinois",40823,3865,21231,2393,19592,2356,37548,5406,46000,6129,32347,3445,23875,2654,13207,1797,10668,1701,0.2,0.4,0.4,0.6,0.0,1.5,1.9,1.8,1.8,2.9,2.0,1.9,5.9,2.8,5.1,4.3,7.0,3.9,18.1,5.0,17.3,7.4,19.1,7.7,19.8,4.6,12.8,5.2,28.4,7.0,14.3,3.4,12.8,4.2,16.2,5.8,9.1,2.8,7.7,4.7,10.7,4.4,13.2,3.6,16.2,5.3,9.4,3.6,17.5,4.0,25.8,5.9,7.2,4.0,(X),(X),64631,8785,46101,4410,65652,5493,75929,8772,52928,4049,46045,3393,57582,11302,38593,5810,12810,15579,12117,28790,14771,9514,26135,1761,26955,7486,25655,7378,39626,5506,45983,10706,36077,7320,59996,6629,67214,25334,45826,12880,74977,8955,95769,15546,61110,11712,13.5,(X),(X),(X),(X),(X)
1600000US1759000,1759000,"Peoria city, Illinois",57586,2856,28789,2060,28797,1764,24488,1495,32075,6565,20666,1875,29743,2065,16908,1532,12835,1523,1.5,1.3,1.2,1.1,2.0,2.6,3.6,2.1,2.9,2.9,4.7,2.9,20.3,3.5,12.1,3.3,31.1,6.1,16.5,3.2,13.5,3.9,20.6,4.8,20.5,4.1,20.0,5.1,21.2,5.9,14.2,2.8,19.3,4.3,7.5,3.6,6.2,2.0,7.0,2.6,5.2,2.6,6.2,2.1,7.9,3.0,3.9,2.5,10.8,2.0,16.1,3.4,3.9,2.4,(X),(X),50100,3599,30656,2066,57035,4821,71554,8427,37909,3009,31749,2791,43721,2770,24743,1753,15412,5319,20087,9346,13241,5059,24318,3625,27498,4297,20428,4456,30076,3294,41303,4088,26160,2938,50000,8558,57707,8471,38262,5566,56676,11080,66005,14852,49725,7588,16.2,(X),(X),(X),(X),(X)
1600000US1765000,1765000,"Rockford city, Illinois",72052,3685,34677,2567,37375,1983,25454,1312,30962,2653,21129,1667,41150,2872,22041,2076,19109,1610,2.5,1.2,1.9,1.5,3.1,2.1,7.1,2.5,4.9,2.9,9.5,3.9,18.3,2.9,15.1,4.0,22.1,4.1,22.6,3.3,19.9,4.4,25.7,5.5,21.7,3.0,23.5,4.4,19.6,4.4,13.1,2.4,16.1,3.3,9.7,3.1,4.9,1.3,4.3,1.6,5.5,2.2,3.9,1.3,5.2,1.8,2.3,1.9,6.0,1.4,9.1,2.4,2.5,1.4,(X),(X),40594,4112,30490,2530,44339,3054,50236,3993,37536,4235,29357,2693,36071,2940,23866,1899,19306,4362,24983,5163,10536,6875,25698,1964,29916,4334,21264,3194,31174,2201,41203,2919,23963,3461,40754,5467,55997,7492,34277,6324,59611,10243,72111,48620,52268,12869,11.5,(X),(X),(X),(X),(X)
1600000US1768003,1768003,"Schaumburg village, Illinois",44604,4441,23054,2693,21550,2424,40139,5312,47075,3962,31233,2597,27954,3460,15569,2331,12385,1810,0.7,0.6,0.3,0.4,1.2,1.3,2.6,1.6,0.4,0.6,5.4,3.8,8.7,3.5,6.6,3.4,11.3,6.4,16.7,3.7,13.5,5.0,20.6,6.1,22.2,4.1,18.9,5.5,26.4,6.1,17.8,4.0,18.4,5.9,17.0,5.0,8.6,2.5,12.6,4.0,3.5,2.6,11.1,3.4,15.3,4.6,5.8,3.3,11.7,3.6,14.1,5.0,8.7,3.9,(X),(X),55559,7122,42169,3758,59310,4660,68610,7109,47620,3745,44866,3210,52867,3531,36099,4241,32578,15500,36446,5501,23103,2278,32186,5497,43378,12415,28864,3974,42482,6938,50077,10793,37148,6718,51325,7131,65430,7858,41965,5854,65363,15279,74198,12127,43112,9602,17.1,(X),(X),(X),(X),(X)
1600000US1770122,1770122,"Skokie village, Illinois",38141,4099,19726,2587,18415,2149,30678,4344,32409,6998,27308,5499,20297,2406,11955,1802,8342,1263,2.7,2.5,1.0,1.2,5.1,5.8,3.7,2.7,3.2,3.1,4.4,4.9,11.8,5.4,11.3,8.2,12.5,6.4,19.1,4.2,20.2,6.4,17.5,7.5,19.6,4.4,17.4,5.8,22.8,7.1,10.1,3.0,13.3,5.0,5.4,3.3,5.3,2.6,4.5,2.4,6.4,6.5,15.3,4.7,14.7,5.9,16.1,6.2,12.6,4.8,14.4,5.5,9.9,5.8,(X),(X),46999,7553,42901,5375,58446,6226,63566,8654,51108,6396,35933,4597,40575,7165,31884,5586,25663,5100,26377,8683,21566,15393,25784,11976,35395,12972,12273,14732,30853,5717,36256,6579,20428,10631,42161,6910,43269,9064,40325,9125,65381,15440,71502,25104,61501,13121,16.8,(X),(X),(X),(X),(X)
1600000US1772000,1772000,"Springfield city, Illinois",63890,2986,31121,1733,32769,2062,27236,1883,31157,1426,23747,3251,37060,2409,18949,1650,18111,1609,3.1,1.8,1.8,1.9,4.4,2.6,4.0,1.6,4.1,2.1,3.9,2.3,16.1,2.8,12.2,3.5,20.2,4.5,22.9,3.8,19.3,4.5,26.8,5.0,19.8,3.4,19.7,4.8,19.8,4.6,13.9,2.7,15.5,3.8,12.2,3.3,6.3,1.6,8.3,2.8,4.1,1.7,6.3,1.7,8.4,2.8,4.2,1.9,7.6,2.0,10.7,3.0,4.4,2.5,(X),(X),44116,2999,32209,2100,52075,3667,59387,6030,44425,6144,31498,1181,36325,4684,28537,3297,11060,1521,11853,6813,8475,2900,25124,3206,27331,2453,21894,2363,31357,1279,36021,8659,27722,3706,45842,5550,51999,5010,37670,5579,52500,10102,70958,10920,42322,4090,12.4,(X),(X),(X),(X),(X)
1600000US1779293,1779293,"Waukegan city, Illinois",46592,4711,25988,3210,20604,2156,25137,1875,26904,2379,21409,2063,27656,3477,16067,2233,11589,1851,1.4,1.2,0.9,1.1,2.1,2.4,5.9,2.9,2.6,2.2,10.5,6.2,24.1,5.2,22.0,6.7,27.1,7.1,23.8,3.9,20.7,5.7,28.0,6.5,21.7,5.5,23.6,6.8,19.1,7.0,10.1,3.1,12.7,4.4,6.4,3.9,4.7,1.9,7.5,3.4,0.7,0.8,5.8,2.6,6.2,3.5,5.1,2.8,2.5,1.7,3.7,2.5,0.9,1.0,(X),(X),36509,3904,27934,3335,38586,3375,43367,4804,31959,2563,27864,2216,30594,4094,24917,2856,19047,2490,21800,3674,14917,2942,27282,2873,30168,3749,21170,2926,35551,3796,36795,5841,32212,4962,41479,5051,70716,14179,36047,4125,52581,24100,54597,57363,51835,35120,21.0,(X),(X),(X),(X),(X)
1600000US1805860,1805860,"Bloomington city, Indiana",51663,2606,25821,1748,25842,1787,7160,1340,11420,2427,5053,905,14568,2146,8973,1777,5595,1143,1.0,1.2,0.0,1.8,2.6,3.1,4.9,3.0,4.3,3.4,5.9,5.0,23.6,8.0,19.0,9.7,31.0,11.4,22.0,9.4,25.3,14.0,16.6,7.4,18.8,5.3,20.8,6.9,15.5,7.8,13.1,4.1,13.7,5.0,12.2,6.6,5.1,2.9,3.0,2.5,8.4,5.8,7.2,3.6,7.4,4.3,6.8,5.3,4.3,2.1,6.4,3.4,1.0,1.7,(X),(X),35549,5585,31339,6593,43254,4154,46419,5685,38179,4630,24408,2873,29036,4800,20351,3809,3719,9374,7888,18990,"2,500-",***,14808,13043,27126,4986,7137,5470,23346,2614,25885,5105,22297,2344,27650,4972,33892,7884,23802,5725,33868,9611,39282,19956,31364,19959,12.8,(X),(X),(X),(X),(X)
1600000US1822000,1822000,"Evansville city, Indiana",58840,3187,28846,2163,29994,2019,22835,1782,28650,3322,19316,1882,31768,2533,16525,1547,15243,1605,1.0,0.6,0.7,0.8,1.4,1.2,4.7,2.1,2.1,1.8,7.5,3.5,25.6,4.2,18.6,5.6,33.1,5.6,25.9,4.2,23.1,4.9,29.0,6.0,21.8,3.3,25.7,4.8,17.5,3.9,10.1,2.4,13.7,3.5,6.2,3.3,4.0,1.8,6.0,2.6,1.9,2.1,3.0,1.7,4.1,3.1,1.8,1.4,3.9,1.6,6.0,2.6,1.6,1.6,(X),(X),37773,4609,28183,2288,38953,2444,45337,3880,32031,2516,27294,1604,32770,2173,21979,1982,13960,4906,15729,7079,12028,5279,24300,2694,32732,3108,19736,2466,26529,2809,31845,2491,21874,2761,32404,5963,40452,18966,30540,3417,52276,10112,60114,20560,49679,14419,15.8,(X),(X),(X),(X),(X)
1600000US1823278,1823278,"Fishers town, Indiana",36345,3007,19727,1822,16618,1754,43747,5319,60184,8054,34873,3848,23392,2253,14736,1628,8656,1290,0.2,0.3,0.3,0.4,0.0,1.9,0.3,0.5,0.0,1.1,0.7,1.2,3.6,1.9,3.1,1.9,4.4,2.9,14.9,3.9,12.4,4.9,19.2,7.0,23.9,5.0,17.9,6.0,34.1,9.0,16.5,4.0,17.8,4.9,14.5,5.6,7.2,2.6,6.5,3.3,8.3,4.1,12.7,3.4,15.1,4.9,8.8,4.7,20.8,3.8,27.2,5.8,10.1,4.9,(X),(X),62485,9872,42094,7177,70710,4353,81118,6438,52990,4284,50530,4881,63504,7040,37213,2485,40088,41860,26078,75045,-,**,34019,5731,41928,12553,30561,5589,45888,10434,57085,9177,33248,8951,51195,8592,71914,14532,37154,4346,70287,7524,71772,12493,59022,18618,7.4,(X),(X),(X),(X),(X)
1600000US1825000,1825000,"Fort Wayne city, Indiana",134996,3582,71918,2334,63078,2544,28357,1262,33471,2623,23100,1731,83272,3478,48889,2609,34383,2511,1.1,0.5,1.0,0.6,1.1,0.7,2.5,0.8,1.4,0.8,4.1,1.5,19.9,2.3,15.8,2.8,25.7,4.1,23.4,2.6,18.0,3.0,31.0,4.0,23.4,2.3,24.7,3.4,21.7,3.4,15.9,2.4,18.6,3.5,12.1,2.7,4.3,1.0,6.6,1.6,1.1,0.6,4.5,1.1,6.3,1.6,1.9,1.1,5.0,1.0,7.7,1.6,1.3,0.9,(X),(X),41397,1833,31286,937,44521,1633,51442,2509,34680,1432,31514,837,38193,1960,26588,1259,17743,2040,18571,5356,17112,2179,28511,1430,31758,1847,25615,2021,30669,1272,37292,2998,25446,2627,42032,2770,56765,5406,31838,1930,56739,4739,70931,26460,49056,7284,9.1,(X),(X),(X),(X),(X)
1600000US1827000,1827000,"Gary city, Indiana",31616,3120,12307,1634,19309,2151,22064,1882,25761,3536,20958,1852,17132,2258,7283,1323,9849,1521,2.3,2.3,4.1,5.7,1.0,1.1,8.7,4.2,10.6,7.8,7.2,4.5,25.2,5.9,19.7,8.1,29.3,8.7,19.8,5.2,16.9,9.2,22.0,6.6,17.9,5.7,12.2,7.6,22.1,7.9,12.1,4.6,15.6,7.7,9.5,5.9,4.4,2.6,9.6,6.1,0.5,0.9,6.0,2.7,5.7,4.2,6.2,3.1,3.6,2.8,5.6,4.7,2.2,2.0,(X),(X),31576,11336,30056,4607,39127,3587,43674,6611,35765,3051,26088,2699,31318,6966,23516,3160,16097,11068,24343,19063,11533,3013,22043,3562,25445,8957,21421,2411,26720,4012,41268,18179,23178,3623,46311,14904,63447,18777,40995,2394,42161,16829,9183,22535,50771,12526,16.9,(X),(X),(X),(X),(X)
1600000US1831000,1831000,"Hammond city, Indiana",35951,3265,19284,1931,16667,2129,23098,2239,28770,3805,18915,1793,21271,2708,12618,1814,8653,1778,3.3,2.2,3.0,2.5,3.7,3.6,4.6,2.5,1.5,1.4,9.1,5.5,27.6,5.1,20.8,6.4,37.5,7.2,22.8,4.8,22.8,6.5,22.7,7.4,17.6,3.9,20.0,5.9,14.2,5.3,13.2,3.7,15.5,5.2,9.8,4.9,3.6,1.8,5.4,2.8,1.0,1.2,5.0,2.6,7.7,4.1,1.1,1.3,2.3,1.9,3.2,3.0,1.0,1.2,(X),(X),35491,3194,24923,3289,36753,2806,41869,3459,29293,2789,26301,1958,31496,3444,20926,1638,23485,1555,24465,5310,11966,11683,23958,4716,28002,7046,17694,4272,28689,2956,44250,11694,23950,5646,38920,14957,50469,20031,22339,19857,55781,12600,73265,29792,40521,19266,19.9,(X),(X),(X),(X),(X)
1600000US1836003,1836003,"Indianapolis city (balance), Indiana",436733,6597,225040,4475,211693,3827,28574,878,32113,705,25044,806,259758,6746,143238,4259,116520,4793,1.1,0.3,0.9,0.4,1.4,0.5,3.3,0.8,2.2,0.7,4.6,1.3,17.9,1.3,14.6,1.6,21.9,1.9,22.1,1.5,20.5,1.7,24.2,2.2,23.2,1.5,22.5,2.1,24.1,2.0,14.7,1.2,17.1,1.8,11.9,1.3,5.1,0.7,5.5,0.9,4.7,0.9,5.7,0.7,7.1,1.1,4.0,1.0,6.9,0.7,9.7,1.2,3.4,0.8,(X),(X),41700,994,33890,1098,49295,1415,56381,2424,40585,1235,31944,552,36195,926,27766,1055,17678,2241,20848,1400,15544,1168,26067,863,30229,1677,23004,1120,31798,941,36734,1946,27905,1216,43580,1789,50928,1844,39877,2353,60181,2901,71174,7960,47998,3833,12.0,(X),(X),(X),(X),(X)
1600000US1851876,1851876,"Muncie city, Indiana",37966,2081,19396,1343,18570,1286,11616,1576,17965,6390,10612,1380,13473,1929,7511,1292,5962,1078,3.9,2.7,3.0,2.9,5.1,4.8,5.7,3.7,7.4,5.3,3.4,4.7,24.0,6.1,21.7,7.5,26.9,10.2,31.7,7.8,30.0,9.2,33.8,13.9,18.0,5.1,17.9,6.0,18.3,9.3,9.9,4.1,11.3,5.2,8.1,6.6,2.9,2.2,3.5,3.2,2.2,3.6,2.9,2.1,4.5,3.5,0.8,1.4,1.1,1.0,0.8,1.3,1.4,1.7,(X),(X),30820,1286,27317,3462,34373,2907,35327,2976,33172,5668,25576,2449,30150,2872,20767,5060,15377,7999,19181,11716,12007,9027,23282,5578,24793,6209,20514,8842,28349,3872,30552,2352,22224,8968,30699,4128,32038,9457,26506,12012,31012,18139,47988,16674,20920,14328,20.3,(X),(X),(X),(X),(X)
1600000US1871000,1871000,"South Bend city, Indiana",46760,3169,23360,2082,23400,1793,24503,1821,28420,2939,21563,1895,27033,2294,13805,1556,13228,1431,0.7,0.5,0.6,0.7,0.7,0.9,8.3,3.1,4.0,1.8,12.8,5.5,22.0,4.2,19.6,4.8,24.5,6.4,24.7,4.7,20.3,6.4,29.3,5.4,22.9,4.5,25.8,5.4,19.8,6.6,11.1,3.1,13.8,4.8,8.2,3.7,3.5,1.4,4.1,2.5,2.9,1.6,4.3,2.1,6.9,3.8,1.6,1.3,2.6,1.4,5.0,2.7,0.0,1.2,(X),(X),37251,3070,28850,2615,37573,2199,44023,3554,30842,2113,28237,2043,31995,2523,23769,2540,22200,4810,28219,4459,16786,3896,22133,3711,28320,4964,17279,3579,28841,4034,35192,6443,24804,3605,35996,2288,45135,7774,32168,4021,34299,5802,33268,16254,34572,3319,19.2,(X),(X),(X),(X),(X)
1600000US1912000,1912000,"Cedar Rapids city, Iowa",75050,2721,38441,1694,36609,1657,29734,1586,33742,2725,25462,1901,44524,2475,23954,1641,20570,1613,1.1,0.7,0.6,0.6,1.8,1.2,2.9,1.7,2.2,1.9,3.7,2.1,13.1,2.8,8.9,3.4,18.1,4.4,24.9,3.3,21.3,3.6,29.1,5.0,24.0,3.6,21.9,3.9,26.4,5.1,14.4,3.0,18.4,4.5,9.8,3.5,5.7,1.5,7.1,2.0,4.0,2.2,6.7,1.8,10.0,3.0,2.8,1.4,7.1,1.6,9.6,2.5,4.2,1.8,(X),(X),45311,4625,33811,2351,50340,2971,58329,4358,41035,3125,32607,1684,40268,2477,28734,2773,14427,3697,14882,15533,12141,7059,26257,2661,29309,4783,23490,2394,31794,1247,38179,5633,26878,3384,41082,1674,60115,14385,34547,3706,51913,11116,65869,22045,44026,6252,5.8,(X),(X),(X),(X),(X)
1600000US1919000,1919000,"Davenport city, Iowa",56668,2921,28863,1835,27805,1737,23752,1700,29206,2097,17294,1776,29075,2189,16752,1818,12323,1227,1.1,0.8,0.7,0.7,1.6,1.5,3.3,1.5,2.3,1.4,4.6,2.8,21.5,4.4,19.3,6.6,24.5,6.0,28.0,4.2,25.1,5.1,32.0,6.0,19.3,3.3,18.8,4.7,20.0,5.5,11.4,2.8,13.6,4.1,8.5,3.5,5.3,1.8,5.9,2.3,4.4,2.7,7.4,2.4,10.2,3.7,3.6,2.1,2.8,0.9,4.2,1.6,0.9,1.0,(X),(X),36362,3956,30645,1535,41651,2244,46663,3534,34838,2303,27821,1814,32074,2129,23495,2006,16534,4734,20906,12134,15593,10021,24761,3176,29078,1581,18178,4564,26962,2294,32624,3653,24228,4393,33085,4323,36797,13688,29214,6306,53597,3418,55934,14666,41815,11112,18.8,(X),(X),(X),(X),(X)
1600000US1921000,1921000,"Des Moines city, Iowa",113886,4798,57294,2766,56592,2916,26990,1345,31694,1225,23012,1148,63761,3703,34448,2609,29313,2257,1.1,0.8,0.6,0.5,1.7,1.7,5.4,1.6,4.9,2.0,6.0,2.1,18.6,2.4,14.4,3.1,23.6,4.0,23.0,2.9,19.4,3.5,27.2,4.3,25.7,2.9,27.0,3.8,24.2,3.5,13.3,2.0,16.2,2.8,9.9,2.5,4.1,1.2,5.2,1.9,2.9,1.3,5.2,1.3,7.2,2.1,2.8,1.2,3.4,1.2,5.0,1.9,1.6,0.9,(X),(X),40400,1518,31827,1377,43867,2460,49998,4039,36662,1914,30975,851,34568,1771,26436,2072,18500,2249,21871,3953,13766,5325,27177,2961,31994,1999,22673,2018,31146,1824,36942,4145,26533,3190,41663,1778,43857,3896,39068,2320,50523,11310,59325,6222,41327,3144,13.4,(X),(X),(X),(X),(X)
1600000US1938595,1938595,"Iowa City city, Iowa",48884,2399,24867,1506,24017,1437,15345,2681,20627,2885,10603,1757,18155,1849,11021,1271,7134,1147,1.4,1.1,1.1,1.3,1.9,1.8,5.5,3.2,4.6,3.3,6.9,5.8,15.2,3.7,17.1,5.5,12.2,5.2,17.0,4.6,15.2,6.0,19.9,7.0,20.7,4.3,17.6,5.5,25.4,6.3,20.3,4.8,20.2,6.6,20.5,7.2,4.3,1.7,5.1,2.6,3.0,2.5,7.4,3.0,8.2,4.8,6.1,4.0,8.2,2.7,10.9,4.0,4.1,3.0,(X),(X),45929,5061,39971,3447,50460,3474,54401,5321,44373,4654,34298,3405,43729,4926,27115,5413,6649,3859,10715,7631,6242,3412,31658,8885,38270,18817,26045,15325,30923,2224,41122,9773,22197,7358,33191,8736,46402,12563,26870,5652,45182,5333,50602,6931,38167,7361,13.0,(X),(X),(X),(X),(X)
1600000US1973335,1973335,"Sioux City city, Iowa",46593,1983,23567,1389,23026,1234,21652,1665,23809,1938,19357,3034,25443,1811,13186,1316,12257,1332,2.3,1.3,0.8,1.0,3.8,2.5,3.4,1.4,2.2,1.6,4.6,2.2,27.6,4.3,22.8,6.3,32.7,6.3,24.4,4.2,19.2,5.8,30.0,6.4,20.8,3.8,25.1,6.1,16.2,5.7,13.4,3.1,17.4,5.2,9.1,3.8,1.8,0.8,2.6,1.5,0.9,1.0,3.0,1.5,5.4,2.7,0.5,0.9,3.4,1.7,4.5,2.8,2.2,1.8,(X),(X),37396,5051,26925,1543,38158,2661,44210,4574,31647,2320,25780,1356,30464,2954,23685,2445,21982,4701,23420,1814,16067,1443,24371,3220,30296,7019,21789,2964,27226,3834,39216,8655,24003,2325,36287,7002,49488,9605,32289,9853,44336,5753,49188,45835,44035,7300,13.7,(X),(X),(X),(X),(X)
1600000US1982425,1982425,"Waterloo city, Iowa",34261,2449,17716,1464,16545,1615,23695,3017,30722,2302,19271,2568,19039,1720,11551,1277,7488,1041,1.9,1.3,1.9,1.8,1.9,1.8,4.4,2.8,2.6,2.5,7.2,5.2,20.4,4.6,12.1,4.3,33.3,7.7,25.1,5.6,24.1,7.0,26.7,8.1,20.1,4.8,22.7,6.2,16.0,5.8,13.1,4.0,14.0,5.2,11.6,5.7,4.2,2.1,6.1,3.4,1.3,1.5,5.2,1.9,7.3,2.9,2.1,2.2,5.7,2.4,9.3,3.8,0.0,1.6,(X),(X),39218,3971,26364,1810,42520,3224,49813,4305,31270,2930,26482,1499,32403,4963,21233,1224,17028,6409,16875,12722,17121,7557,26070,1699,31235,4598,19644,7180,24239,2888,31851,4260,20773,1261,37497,4317,41593,5597,31500,10368,57454,9743,75227,13816,47171,23409,11.0,(X),(X),(X),(X),(X)
1600000US2036000,2036000,"Kansas City city, Kansas",71965,2512,37649,1388,34316,1929,22563,1540,27016,1534,20093,1449,40176,2663,22820,1718,17356,1715,2.0,1.4,0.7,0.9,3.6,2.9,7.7,2.3,8.3,3.7,7.1,2.9,24.6,4.0,20.7,5.0,29.7,6.7,20.1,3.2,18.0,4.3,22.9,5.1,24.6,3.5,26.2,4.5,22.4,4.5,10.9,2.7,12.2,2.9,9.2,3.7,5.1,1.6,5.9,2.5,4.1,2.1,3.4,1.2,5.5,1.9,0.8,0.6,1.5,0.7,2.5,1.2,0.3,0.5,(X),(X),35712,1173,28782,3867,36068,1700,39346,2040,31758,2258,25820,1177,31415,2497,21921,1175,16785,2438,20412,4540,12713,3219,22198,1631,26381,1316,18430,3146,32429,3416,40670,3973,25697,2889,38951,3375,42207,8857,36702,1840,41366,16371,41658,45586,41161,15510,13.3,(X),(X),(X),(X),(X)
1600000US2038900,2038900,"Lawrence city, Kansas",60410,2353,31561,1549,28849,1346,18627,2610,20834,1584,15583,2464,26735,2289,16025,1623,10710,1333,2.4,1.5,2.2,2.0,2.6,2.2,5.1,2.7,4.4,3.6,6.1,4.5,19.7,4.2,20.0,5.4,19.2,6.2,20.3,4.9,13.9,5.3,29.8,7.1,21.9,4.8,22.6,6.1,21.0,6.7,11.7,2.9,11.1,3.6,12.7,5.0,3.5,1.5,4.2,2.3,2.5,1.9,7.5,2.4,9.2,3.7,4.9,2.7,8.0,1.9,12.4,3.3,1.3,1.3,(X),(X),41142,3925,32193,2398,49507,4775,57095,8179,38154,4354,31046,1882,32462,6392,29253,3096,15105,15934,8864,13344,15802,14050,24635,3024,22913,4156,25795,1793,28777,2465,31460,6815,20658,9030,33125,3674,40118,5826,30460,4384,48950,8464,61444,17972,44202,8794,16.4,(X),(X),(X),(X),(X)
1600000US2052575,2052575,"Olathe city, Kansas",71715,3285,37881,2305,33834,1947,33428,1579,40568,2624,28268,2263,44185,2924,27014,2001,17171,1620,0.6,0.6,0.8,0.9,0.2,0.4,3.0,1.3,2.0,1.2,4.7,2.4,11.6,2.8,13.0,3.9,9.5,3.2,17.9,2.6,13.4,3.2,25.0,4.2,19.4,3.0,19.0,3.9,20.0,3.8,17.8,2.7,15.7,3.2,21.0,4.2,7.2,1.9,7.0,2.2,7.4,2.6,11.9,2.5,14.0,3.3,8.7,3.1,10.6,2.0,15.1,2.8,3.4,2.3,(X),(X),51294,4485,40239,3750,57630,3332,64529,5142,46775,2498,40359,2002,51133,3655,32763,1832,19529,2003,21018,9469,16659,9170,31953,4055,37880,6456,26031,4238,35912,1908,46276,10611,29824,4273,55826,7246,65746,8637,38353,5395,53238,4875,71869,12288,43096,5759,9.9,(X),(X),(X),(X),(X)
1600000US2053775,2053775,"Overland Park city, Kansas",98758,4666,52971,3141,45787,2383,37183,1849,47343,4649,30130,2982,62109,3647,36257,2516,25852,2211,0.8,0.5,0.8,0.6,0.7,0.7,1.5,0.7,0.5,0.6,3.0,1.5,11.0,2.7,6.8,3.0,16.8,4.5,15.4,2.4,11.7,2.7,20.7,4.2,19.5,2.6,18.2,3.7,21.2,3.8,14.9,2.2,16.0,3.1,13.3,3.0,5.6,1.5,5.5,1.8,5.8,1.9,12.4,2.1,14.4,2.9,9.7,3.2,18.9,2.4,26.1,3.4,8.8,2.6,(X),(X),61085,3942,40179,2300,68716,3542,81367,5023,50974,3681,43056,3665,57061,3917,33673,2600,27415,9269,24206,10164,30569,8683,29411,3211,35395,6421,26669,4552,33483,4662,39081,4031,26786,2809,52857,4847,65004,9088,37585,5000,66023,7098,96949,21202,46082,6010,7.4,(X),(X),(X),(X),(X)
1600000US2071000,2071000,"Topeka city, Kansas",67439,2451,34292,1738,33147,1423,25062,1805,29181,2715,21652,1417,39362,2505,21126,1592,18236,1835,2.3,1.1,1.5,1.1,3.3,1.7,4.7,1.8,4.0,2.2,5.6,2.9,21.0,3.4,14.3,4.1,28.7,5.5,25.9,4.1,22.3,5.1,30.1,5.8,21.6,3.4,22.1,4.0,21.0,5.2,11.1,2.5,16.5,4.0,4.8,2.1,3.8,1.2,5.2,2.0,2.2,1.5,5.7,1.7,8.1,2.9,2.8,1.5,3.8,1.2,5.8,2.1,1.4,1.2,(X),(X),38696,2273,28910,2023,42310,2588,50417,4379,32919,1895,28375,1762,33025,2793,24494,2159,11952,3691,15778,4993,9047,2053,22350,1482,27001,4666,20361,4187,27240,1925,31123,2504,25065,2314,37468,3491,46196,8408,32437,3076,50171,3728,62175,18831,44120,3369,8.1,(X),(X),(X),(X),(X)
